node,class,lambda0
100001,1,0.029312500000000002
100002,1,0.014145833333333333
100003,1,0.017645833333333333
100004,1,0.0
100005,1,0.16872916666666668
100006,1,0.08429166666666668
100007,1,0.11520833333333333
100008,1,0.24281250000000001
100009,1,0.15662500000000001
100010,1,0.20314583333333333
100011,1,0.05497916666666667
100012,1,0.18870833333333337
100013,1,0.12702083333333336
100014,1,0.12716666666666665
100015,1,0.06314583333333335
100016,1,0.0415625
100017,1,0.045062500000000005
100018,1,0.09625
100019,1,0.045208333333333336
100020,1,0.04141666666666667
100021,1,0.0896875
100022,1,0.12833333333333333
100023,1,0.1964375
100024,1,0.0643125
100025,1,0.08166666666666668
100026,1,0.043312500000000004
100027,1,0.04097916666666667
100028,1,0.11389583333333334
100029,1,0.0100625
100030,1,0.023625000000000004
100031,1,0.0016041666666666667
100032,1,0.084875
100033,1,0.0091875
100034,1,0.0669375
100035,1,0.0083125
100036,1,0.147
100037,1,0.012104166666666668
100038,1,0.036166666666666666
100039,1,0.011083333333333336
100040,1,0.07714583333333333
100041,1,0.052354166666666674
100042,1,0.03660416666666667
100043,1,0.0345625
100044,1,0.02975
100045,1,0.033979166666666664
100046,1,0.033541666666666664
100047,1,0.044770833333333336
100048,1,0.06839583333333334
100049,1,0.04535416666666667
100050,1,0.03441666666666667
100051,1,0.10616666666666669
100052,1,0.08341666666666667
100053,1,0.10120833333333333
100054,1,0.03689583333333333
100055,1,0.049
100056,1,0.07510416666666668
100057,1,0.04652083333333334
100058,1,0.09610416666666667
100059,1,0.021583333333333333
100060,1,0.07189583333333334
100061,1,0.03383333333333333
100062,1,0.07597916666666667
100063,1,0.053229166666666675
100064,1,0.031062500000000007
100065,1,0.008458333333333333
100066,1,0.014
100067,1,0.0144375
100068,1,0.0100625
100069,1,0.018083333333333333
100070,1,0.03164583333333334
100071,1,0.0485625
100072,1,0.024645833333333332
100073,1,0.0188125
100074,1,0.030770833333333334
100075,1,0.012833333333333334
100076,1,0.10470833333333335
100077,1,0.031208333333333338
100078,1,0.032375
100079,1,0.031062500000000007
100080,1,0.017645833333333333
100081,1,0.029458333333333333
100082,1,0.036166666666666666
100083,1,0.13985416666666667
100084,1,0.15925
100085,1,0.1859375
100086,1,0.1376666666666667
100087,1,0.13066666666666668
100088,1,0.10952083333333335
100089,1,0.0595
100090,1,0.06358333333333333
100091,1,0.027854166666666666
100092,1,0.08662500000000001
100093,1,0.11054166666666668
100094,1,0.13052083333333334
100095,1,0.050604166666666665
100096,1,0.051187500000000004
100097,1,0.04695833333333334
100098,1,0.03864583333333334
100099,1,0.037187500000000005
100100,1,0.02741666666666667
100101,1,0.02522916666666667
100102,1,0.03908333333333333
100103,1,0.04404166666666667
100104,1,0.0315
100105,1,0.037625
100106,1,0.028875
100107,1,0.008020833333333333
100108,1,0.0826875
100109,1,0.010791666666666666
100110,1,0.016916666666666667
100111,1,0.03908333333333333
100112,1,0.0354375
100113,1,0.0161875
100114,1,0.0175
100115,1,0.02479166666666667
100116,1,0.09770833333333334
100117,1,0.015020833333333336
100118,1,0.0170625
100119,1,0.002916666666666667
100120,1,0.030916666666666665
100121,1,0.0214375
100122,1,0.03004166666666667
100123,1,0.05104166666666667
100124,1,0.030187500000000003
100125,1,0.03689583333333333
100126,1,0.04068750000000001
100127,1,0.018520833333333334
100128,1,0.022895833333333337
100129,1,0.036312500000000004
100130,1,0.08181250000000001
100131,1,0.10252083333333334
100132,1,0.19614583333333335
100133,1,0.022750000000000003
100134,1,0.08283333333333334
100135,1,0.15852083333333333
100136,1,0.17077083333333337
100137,1,0.33016666666666666
100138,1,0.12133333333333335
100139,1,0.11783333333333333
100140,1,0.16420833333333337
100141,1,0.19264583333333335
100142,1,0.1631875
100143,1,0.27139583333333334
100144,1,0.1063125
100145,1,0.027270833333333338
100146,1,0.03164583333333334
100147,1,0.042875
100148,1,0.020270833333333335
100149,1,0.0389375
100150,1,0.022604166666666668
100151,1,0.21685416666666668
100152,1,0.0
100153,1,0.16625
100154,1,0.28670833333333334
100155,1,0.23945833333333333
100156,1,0.22997916666666665
100157,1,0.19658333333333333
100158,1,0.2384375
100159,1,0.29341666666666666
100160,1,0.25725
100161,1,0.29239583333333335
100162,1,0.27416666666666667
100163,1,0.26147916666666665
100164,1,0.21772916666666667
100165,1,0.34314583333333337
100166,1,0.06752083333333334
100167,1,0.16960416666666667
100168,1,0.004083333333333334
100169,1,0.17529166666666668
100170,1,0.22793750000000002
100171,1,0.22589583333333335
100172,1,0.14860416666666668
100173,1,0.004666666666666667
100174,1,0.09129166666666667
100175,1,0.13183333333333336
100176,1,0.08910416666666666
100177,1,0.0844375
100178,1,0.1675625
100179,1,0.18695833333333334
100180,1,0.12293749999999999
100181,1,0.15575
100182,1,0.14933333333333335
100183,1,0.12702083333333336
100184,1,0.2019791666666667
100185,1,0.008020833333333333
100186,1,0.15560416666666665
100187,1,0.098
100188,1,0.030916666666666665
100189,1,0.011958333333333333
100190,1,0.2457291666666667
100191,1,0.0678125
100192,1,0.05745833333333333
100193,1,0.11170833333333335
100194,1,0.067375
100195,1,0.13256250000000003
100196,1,0.0
100197,1,0.05658333333333333
100198,1,0.06460416666666667
100199,1,0.0
100200,1,0.22691666666666668
100201,1,0.05395833333333334
100202,1,0.13314583333333335
100203,1,0.06664583333333335
100204,1,0.057604166666666665
100205,1,0.10514583333333333
100206,1,0.2719791666666667
100207,1,0.14554166666666668
100208,1,0.19264583333333335
100209,1,0.0870625
100210,1,0.0
100211,1,0.09741666666666668
100212,1,0.2757708333333333
100213,1,0.1785
100214,1,0.13066666666666668
100215,1,0.1019375
100216,1,0.15239583333333337
100217,1,0.0
100218,1,0.03295833333333334
100219,1,0.0
100220,1,0.2043125
100221,1,0.16989583333333336
100222,1,0.12235416666666667
100223,1,0.07933333333333333
100224,1,0.0315
100225,1,0.38893750000000005
100226,1,0.3380416666666667
100227,1,0.2565208333333333
100228,1,0.10266666666666667
100229,1,0.174125
100230,1,0.21014583333333337
100231,1,0.13722916666666668
100232,1,0.2181666666666667
100233,1,0.11272916666666667
100234,1,0.0
100235,1,0.0
100236,1,0.04039583333333333
100237,1,0.45018749999999996
100238,1,0.3061041666666667
100239,1,0.3635625
100240,1,0.07262500000000001
100241,1,0.22677083333333334
100242,1,0.23070833333333335
100243,1,0.23202083333333334
100244,1,0.19002083333333333
100245,1,0.06110416666666666
100246,1,0.11258333333333333
100247,1,0.0
100248,1,0.0005833333333333334
100249,1,0.030187500000000003
100250,1,0.06985416666666666
100251,1,0.20095833333333335
100252,1,0.1430625
100253,1,0.050020833333333334
100254,1,0.0
100255,1,0.0
100256,1,0.008895833333333334
100257,1,0.10237500000000001
100258,1,0.14772916666666666
100259,1,0.21525000000000002
100260,1,0.11433333333333334
100261,1,0.1430625
100262,1,0.011229166666666667
100263,1,0.1133125
100264,1,0.08560416666666666
100265,1,0.17018750000000002
100266,1,0.07452083333333333
100267,1,0.004083333333333334
100268,1,0.0005833333333333334
100269,1,0.03339583333333334
100270,1,0.0
100271,1,0.04841666666666667
100272,1,0.0
100273,1,0.0
100274,1,0.0
100275,1,0.0
100276,1,0.0
100277,1,0.0
100278,1,0.0
100279,1,0.0
100280,1,0.0
100281,1,0.0
100282,1,0.009916666666666666
100283,1,0.0007291666666666667
100284,1,0.18725000000000003
100285,1,0.203875
100286,1,0.1897291666666667
100287,1,0.12775
100288,1,0.09697916666666667
100289,1,0.15181250000000002
100290,1,0.16683333333333333
100291,1,0.29108333333333336
100292,1,0.03164583333333334
100293,1,0.0354375
100294,1,0.11841666666666667
100295,1,0.15808333333333335
100296,1,0.11637499999999999
100297,1,0.1525416666666667
100298,1,0.12687500000000002
100299,1,0.16464583333333335
100300,1,0.09858333333333333
100301,1,0.21714583333333334
100302,1,0.1612916666666667
100303,1,0.08502083333333335
100304,1,0.07175000000000001
100305,1,0.0476875
100306,1,0.09843750000000001
100307,1,0.1451041666666667
100308,1,0.038062500000000006
100309,1,0.11797916666666668
100310,1,0.051187500000000004
100311,1,0.02975
100312,1,0.0083125
100313,1,0.03645833333333334
100314,1,0.006125
100315,1,0.016333333333333335
100316,1,0.2525833333333334
100317,1,0.060666666666666674
100318,1,0.10981250000000002
100319,1,0.07510416666666668
100320,1,0.033979166666666664
100321,1,0.0051041666666666674
100322,1,0.07014583333333332
100323,1,0.010791666666666666
100324,1,0.011958333333333333
100325,1,0.10441666666666666
100326,1,0.11360416666666667
100327,1,0.14452083333333335
100328,1,0.0035
100329,1,0.1491875
