node,class,lambda0
100001,1,0.041875
100002,1,0.020208333333333335
100003,1,0.025208333333333333
100004,1,0.0
100005,1,0.24104166666666668
100006,1,0.12041666666666667
100007,1,0.16458333333333336
100008,1,0.34687500000000004
100009,1,0.22375
100010,1,0.29020833333333335
100011,1,0.07854166666666668
100012,1,0.26958333333333334
100013,1,0.18145833333333336
100014,1,0.18166666666666664
100015,1,0.09020833333333335
100016,1,0.059375000000000004
100017,1,0.06437500000000002
100018,1,0.1375
100019,1,0.06458333333333334
100020,1,0.05916666666666667
100021,1,0.128125
100022,1,0.18333333333333335
100023,1,0.28062499999999996
100024,1,0.09187499999999998
100025,1,0.11666666666666667
100026,1,0.061875
100027,1,0.058541666666666665
100028,1,0.16270833333333334
100029,1,0.014374999999999999
100030,1,0.03375
100031,1,0.0022916666666666667
100032,1,0.12125000000000001
100033,1,0.013125
100034,1,0.095625
100035,1,0.011875
100036,1,0.21
100037,1,0.017291666666666667
100038,1,0.051666666666666666
100039,1,0.015833333333333335
100040,1,0.11020833333333332
100041,1,0.07479166666666667
100042,1,0.05229166666666667
100043,1,0.049374999999999995
100044,1,0.0425
100045,1,0.048541666666666664
100046,1,0.04791666666666667
100047,1,0.06395833333333333
100048,1,0.09770833333333334
100049,1,0.06479166666666666
100050,1,0.049166666666666664
100051,1,0.1516666666666667
100052,1,0.11916666666666667
100053,1,0.14458333333333334
100054,1,0.05270833333333333
100055,1,0.07
100056,1,0.10729166666666667
100057,1,0.06645833333333334
100058,1,0.13729166666666667
100059,1,0.030833333333333338
100060,1,0.10270833333333335
100061,1,0.04833333333333333
100062,1,0.10854166666666666
100063,1,0.07604166666666667
100064,1,0.044375000000000005
100065,1,0.012083333333333333
100066,1,0.02
100067,1,0.020625
100068,1,0.014374999999999999
100069,1,0.025833333333333333
100070,1,0.04520833333333333
100071,1,0.069375
100072,1,0.035208333333333335
100073,1,0.026874999999999996
100074,1,0.043958333333333335
100075,1,0.018333333333333333
100076,1,0.14958333333333335
100077,1,0.044583333333333336
100078,1,0.04625
100079,1,0.044375000000000005
100080,1,0.025208333333333333
100081,1,0.042083333333333334
100082,1,0.051666666666666666
100083,1,0.19979166666666667
100084,1,0.22749999999999998
100085,1,0.265625
100086,1,0.19666666666666666
100087,1,0.18666666666666668
100088,1,0.15645833333333334
100089,1,0.085
100090,1,0.09083333333333332
100091,1,0.03979166666666667
100092,1,0.12375
100093,1,0.15791666666666668
100094,1,0.18645833333333334
100095,1,0.07229166666666667
100096,1,0.07312500000000001
100097,1,0.06708333333333333
100098,1,0.05520833333333333
100099,1,0.053125000000000006
100100,1,0.03916666666666667
100101,1,0.036041666666666666
100102,1,0.055833333333333325
100103,1,0.06291666666666668
100104,1,0.045000000000000005
100105,1,0.05374999999999999
100106,1,0.04125
100107,1,0.011458333333333334
100108,1,0.11812500000000001
100109,1,0.015416666666666669
100110,1,0.024166666666666666
100111,1,0.055833333333333325
100112,1,0.050624999999999996
100113,1,0.023125
100114,1,0.025
100115,1,0.03541666666666667
100116,1,0.13958333333333334
100117,1,0.021458333333333333
100118,1,0.024375
100119,1,0.0041666666666666675
100120,1,0.04416666666666666
100121,1,0.030625
100122,1,0.042916666666666665
100123,1,0.07291666666666667
100124,1,0.043125
100125,1,0.05270833333333333
100126,1,0.05812500000000001
100127,1,0.026458333333333337
100128,1,0.03270833333333333
100129,1,0.051875000000000004
100130,1,0.11687499999999999
100131,1,0.14645833333333336
100132,1,0.28020833333333334
100133,1,0.0325
100134,1,0.11833333333333335
100135,1,0.22645833333333332
100136,1,0.24395833333333336
100137,1,0.4716666666666667
100138,1,0.17333333333333334
100139,1,0.16833333333333333
100140,1,0.23458333333333334
100141,1,0.27520833333333333
100142,1,0.233125
100143,1,0.3877083333333333
100144,1,0.151875
100145,1,0.03895833333333334
100146,1,0.04520833333333333
100147,1,0.06125
100148,1,0.028958333333333332
100149,1,0.055625
100150,1,0.03229166666666667
100151,1,0.3097916666666667
100152,1,0.0
100153,1,0.23750000000000002
100154,1,0.4095833333333333
100155,1,0.3420833333333333
100156,1,0.3285416666666667
100157,1,0.2808333333333333
100158,1,0.340625
100159,1,0.4191666666666667
100160,1,0.36749999999999994
100161,1,0.41770833333333335
100162,1,0.3916666666666667
100163,1,0.37354166666666666
100164,1,0.31104166666666666
100165,1,0.49020833333333336
100166,1,0.09645833333333334
100167,1,0.24229166666666668
100168,1,0.005833333333333334
100169,1,0.2504166666666666
100170,1,0.325625
100171,1,0.3227083333333333
100172,1,0.21229166666666666
100173,1,0.006666666666666666
100174,1,0.13041666666666665
100175,1,0.18833333333333335
100176,1,0.12729166666666666
100177,1,0.12062500000000001
100178,1,0.239375
100179,1,0.26708333333333334
100180,1,0.175625
100181,1,0.2225
100182,1,0.21333333333333332
100183,1,0.18145833333333336
100184,1,0.2885416666666667
100185,1,0.011458333333333334
100186,1,0.22229166666666667
100187,1,0.14
100188,1,0.04416666666666666
100189,1,0.017083333333333332
100190,1,0.3510416666666667
100191,1,0.096875
100192,1,0.08208333333333334
100193,1,0.15958333333333333
100194,1,0.09625
100195,1,0.189375
100196,1,0.0
100197,1,0.08083333333333334
100198,1,0.09229166666666667
100199,1,0.0
100200,1,0.32416666666666666
100201,1,0.07708333333333334
100202,1,0.19020833333333334
100203,1,0.09520833333333334
100204,1,0.08229166666666668
100205,1,0.15020833333333333
100206,1,0.3885416666666667
100207,1,0.20791666666666664
100208,1,0.27520833333333333
100209,1,0.124375
100210,1,0.0
100211,1,0.1391666666666667
100212,1,0.3939583333333333
100213,1,0.255
100214,1,0.18666666666666668
100215,1,0.145625
100216,1,0.21770833333333334
100217,1,0.0
100218,1,0.04708333333333334
100219,1,0.0
100220,1,0.291875
100221,1,0.24270833333333336
100222,1,0.17479166666666668
100223,1,0.11333333333333334
100224,1,0.045000000000000005
100225,1,0.555625
100226,1,0.4829166666666667
100227,1,0.36645833333333333
100228,1,0.14666666666666667
100229,1,0.24875
100230,1,0.30020833333333335
100231,1,0.1960416666666667
100232,1,0.3116666666666667
100233,1,0.16104166666666664
100234,1,0.0
100235,1,0.0
100236,1,0.057708333333333334
100237,1,0.643125
100238,1,0.43729166666666663
100239,1,0.519375
100240,1,0.10375000000000001
100241,1,0.32395833333333335
100242,1,0.32958333333333334
100243,1,0.3314583333333333
100244,1,0.27145833333333336
100245,1,0.08729166666666667
100246,1,0.16083333333333333
100247,1,0.0
100248,1,0.0008333333333333333
100249,1,0.043125
100250,1,0.09979166666666667
100251,1,0.28708333333333336
100252,1,0.20437500000000003
100253,1,0.07145833333333333
100254,1,0.0
100255,1,0.0
100256,1,0.012708333333333334
100257,1,0.14625000000000002
100258,1,0.21104166666666668
100259,1,0.3075
100260,1,0.16333333333333333
100261,1,0.20437500000000003
100262,1,0.016041666666666666
100263,1,0.16187500000000002
100264,1,0.12229166666666666
100265,1,0.24312499999999998
100266,1,0.10645833333333332
100267,1,0.005833333333333334
100268,1,0.0008333333333333333
100269,1,0.04770833333333334
100270,1,0.0
100271,1,0.06916666666666667
100272,1,0.0
100273,1,0.0
100274,1,0.0
100275,1,0.0
100276,1,0.0
100277,1,0.0
100278,1,0.0
100279,1,0.0
100280,1,0.0
100281,1,0.0
100282,1,0.014166666666666668
100283,1,0.0010416666666666669
100284,1,0.2675
100285,1,0.29125
100286,1,0.2710416666666667
100287,1,0.1825
100288,1,0.13854166666666667
100289,1,0.21687500000000004
100290,1,0.23833333333333334
100291,1,0.4158333333333333
100292,1,0.04520833333333333
100293,1,0.050624999999999996
100294,1,0.16916666666666666
100295,1,0.22583333333333336
100296,1,0.16624999999999998
100297,1,0.21791666666666668
100298,1,0.18125000000000002
100299,1,0.23520833333333332
100300,1,0.14083333333333334
100301,1,0.31020833333333336
100302,1,0.23041666666666666
100303,1,0.12145833333333335
100304,1,0.1025
100305,1,0.068125
100306,1,0.140625
100307,1,0.20729166666666668
100308,1,0.054375
100309,1,0.16854166666666667
100310,1,0.07312500000000001
100311,1,0.0425
100312,1,0.011875
100313,1,0.052083333333333336
100314,1,0.00875
100315,1,0.023333333333333334
100316,1,0.3608333333333334
100317,1,0.08666666666666667
100318,1,0.15687500000000001
100319,1,0.10729166666666667
100320,1,0.048541666666666664
100321,1,0.007291666666666667
100322,1,0.10020833333333333
100323,1,0.015416666666666669
100324,1,0.017083333333333332
100325,1,0.14916666666666667
100326,1,0.16229166666666667
100327,1,0.20645833333333335
100328,1,0.005
100329,1,0.21312499999999998
100330,1,0.2520833333333334
100331,1,0.07875
100332,1,0.0
100333,1,0.2077083333333333
100334,1,0.21041666666666667
100335,1,0.17604166666666668
100336,1,0.2310416666666667
100337,1,0.24229166666666668
100338,1,0.23729166666666668
100339,1,0.3720833333333333
100340,1,0.4414583333333333
100341,1,0.3220833333333333
100342,1,0.0
100343,1,0.20958333333333334
100344,1,0.23833333333333334
100345,1,0.46895833333333337
100346,1,0.06916666666666667
100347,1,0.17083333333333334
100348,1,0.10458333333333333
100349,1,0.06437500000000002
100350,1,0.09812499999999999
100351,1,0.03395833333333334
100352,1,0.27541666666666664
100353,1,0.33895833333333336
100354,1,0.0
100355,1,0.0
100356,1,0.09208333333333334
100357,1,0.4
100358,1,0.0
100359,1,0.05354166666666667
100360,1,0.0
100361,1,0.19958333333333333
100362,1,0.6575000000000001
100363,1,0.09416666666666668
100364,1,0.11270833333333334
100365,1,0.101875
100366,1,0.0
100367,1,0.017916666666666668
100368,1,0.012916666666666667
100369,1,0.012916666666666667
100370,1,0.026666666666666665
100371,1,0.021458333333333333
100372,1,0.007083333333333334
100373,1,0.016875
100374,1,0.04041666666666667
100375,1,0.04791666666666667
100376,1,0.007291666666666667
100377,1,0.050833333333333335
100378,1,0.010833333333333334
100379,1,0.036458333333333336
100380,1,0.007916666666666667
100381,1,0.013333333333333332
100382,1,0.003333333333333333
100383,1,0.0018749999999999997
100384,1,0.003333333333333333
100385,1,0.0
100386,1,0.014166666666666668
100387,1,0.049374999999999995
100388,1,0.0
100389,1,0.028958333333333332
100390,1,0.010625
100391,1,0.014583333333333334
100392,1,0.003333333333333333
100393,1,0.0
100394,1,0.013125
100395,1,0.008958333333333334
100396,1,0.0010416666666666669
100397,1,0.003958333333333334
100398,1,0.0018749999999999997
100399,1,0.0016666666666666666
100400,1,0.018958333333333337
100401,1,0.009583333333333333
100402,1,0.005
100403,1,0.013541666666666667
100404,1,0.0060416666666666665
100405,1,0.004375
100406,1,0.014166666666666668
100407,1,0.033124999999999995
100408,1,0.007916666666666667
100409,1,0.021458333333333333
100410,1,0.030208333333333337
100411,1,0.019375
100412,1,0.06083333333333333
100413,1,0.0027083333333333334
100414,1,0.058541666666666665
100415,1,0.0
100416,1,0.0010416666666666669
100417,1,0.0016666666666666666
100418,1,0.015833333333333335
100419,1,0.005208333333333333
100420,1,0.059583333333333335
100421,1,0.19145833333333334
100422,1,0.07895833333333334
100423,1,0.12291666666666666
100424,1,0.1885416666666667
100425,1,0.12354166666666669
100426,1,0.17125
100427,1,0.07333333333333333
100428,1,0.19395833333333334
100429,1,0.2077083333333333
100430,1,0.2675
100431,1,0.2685416666666667
100432,1,0.25479166666666664
100433,1,0.7545833333333333
100434,1,0.20875
100435,1,0.11499999999999999
100436,1,0.11374999999999999
100437,1,0.17125
100438,1,0.29270833333333335
100439,1,0.239375
100440,1,1.4608333333333334
100441,1,1.0475
100442,1,0.8997916666666668
100443,1,0.7672916666666666
100444,1,0.3310416666666667
100445,1,0.19270833333333334
100446,1,0.19708333333333336
100447,1,0.33895833333333336
100448,1,0.4008333333333333
100449,1,0.32333333333333336
