node_id,class,service_type,m,mu
100196,1,IS,,0.9407689996255799
100196,2,IS,,0.9407689996255799
100196,3,IS,,0.9407689996255799
100196,4,IS,,0.9407689996255799
100197,1,IS,,0.9547824278392488
100197,2,IS,,0.9547824278392488
100197,3,IS,,0.9547824278392488
100197,4,IS,,0.9547824278392488
100198,1,IS,,0.9259103958099637
100198,2,IS,,0.9259103958099637
100198,3,IS,,0.9259103958099637
100198,4,IS,,0.9259103958099637
100199,1,IS,,0.840408967619562
100199,2,IS,,0.840408967619562
100199,3,IS,,0.840408967619562
100199,4,IS,,0.840408967619562
100200,1,IS,,0.9129336075356886
100200,2,IS,,0.9129336075356886
100200,3,IS,,0.9129336075356886
100200,4,IS,,0.9129336075356886
100201,1,IS,,0.9378067452809523
100201,2,IS,,0.9378067452809523
100201,3,IS,,0.9378067452809523
100201,4,IS,,0.9378067452809523
100202,1,IS,,0.9120284828716992
100202,2,IS,,0.9120284828716992
100202,3,IS,,0.9120284828716992
100202,4,IS,,0.9120284828716992
100203,1,IS,,0.9252611278086036
100203,2,IS,,0.9252611278086036
100203,3,IS,,0.9252611278086036
100203,4,IS,,0.9252611278086036
100204,1,IS,,0.8883301364000638
100204,2,IS,,0.8883301364000638
100204,3,IS,,0.8883301364000638
100204,4,IS,,0.8883301364000638
100205,1,IS,,0.8766477508883346
100205,2,IS,,0.8766477508883346
100205,3,IS,,0.8766477508883346
100205,4,IS,,0.8766477508883346
100206,1,IS,,0.9061224924161905
100206,2,IS,,0.9061224924161905
100206,3,IS,,0.9061224924161905
100206,4,IS,,0.9061224924161905
100207,1,IS,,0.9203313160476297
100207,2,IS,,0.9203313160476297
100207,3,IS,,0.9203313160476297
100207,4,IS,,0.9203313160476297
100208,1,IS,,0.8947416146218903
100208,2,IS,,0.8947416146218903
100208,3,IS,,0.8947416146218903
100208,4,IS,,0.8947416146218903
100209,1,IS,,0.8847773341878514
100209,2,IS,,0.8847773341878514
100209,3,IS,,0.8847773341878514
100209,4,IS,,0.8847773341878514
100210,1,IS,,0.8244972708722658
100210,2,IS,,0.8244972708722658
100210,3,IS,,0.8244972708722658
100210,4,IS,,0.8244972708722658
100211,1,IS,,0.9053505174686128
100211,2,IS,,0.9053505174686128
100211,3,IS,,0.9053505174686128
100211,4,IS,,0.9053505174686128
100212,1,IS,,0.9037486684389293
100212,2,IS,,0.9037486684389293
100212,3,IS,,0.9037486684389293
100212,4,IS,,0.9037486684389293
100213,1,IS,,0.8684199538198548
100213,2,IS,,0.8684199538198548
100213,3,IS,,0.8684199538198548
100213,4,IS,,0.8684199538198548
100214,1,IS,,0.8539706039571902
100214,2,IS,,0.8539706039571902
100214,3,IS,,0.8539706039571902
100214,4,IS,,0.8539706039571902
100215,1,IS,,0.8469771773126076
100215,2,IS,,0.8469771773126076
100215,3,IS,,0.8469771773126076
100215,4,IS,,0.8469771773126076
100216,1,IS,,0.7646257488629649
100216,2,IS,,0.7646257488629649
100216,3,IS,,0.7646257488629649
100216,4,IS,,0.7646257488629649
100217,1,IS,,0.6591668687092966
100217,2,IS,,0.6591668687092966
100217,3,IS,,0.6591668687092966
100217,4,IS,,0.6591668687092966
100218,1,IS,,0.7248021834035296
100218,2,IS,,0.7248021834035296
100218,3,IS,,0.7248021834035296
100218,4,IS,,0.7248021834035296
100219,1,IS,,0.6831421940844713
100219,2,IS,,0.6831421940844713
100219,3,IS,,0.6831421940844713
100219,4,IS,,0.6831421940844713
100220,1,IS,,0.9187322374805027
100220,2,IS,,0.9187322374805027
100220,3,IS,,0.9187322374805027
100220,4,IS,,0.9187322374805027
100221,1,IS,,0.9084538463892401
100221,2,IS,,0.9084538463892401
100221,3,IS,,0.9084538463892401
100221,4,IS,,0.9084538463892401
100222,1,IS,,0.3582413898849913
100222,2,IS,,0.3582413898849913
100222,3,IS,,0.3582413898849913
100222,4,IS,,0.3582413898849913
100223,1,IS,,0.5759738161546245
100223,2,IS,,0.5759738161546245
100223,3,IS,,0.5759738161546245
100223,4,IS,,0.5759738161546245
100224,1,IS,,0.3843965835154355
100224,2,IS,,0.3843965835154355
100224,3,IS,,0.3843965835154355
100224,4,IS,,0.3843965835154355
100225,1,IS,,0.8430325818823667
100225,2,IS,,0.8430325818823667
100225,3,IS,,0.8430325818823667
100225,4,IS,,0.8430325818823667
100226,1,IS,,0.8479780487477548
100226,2,IS,,0.8479780487477548
100226,3,IS,,0.8479780487477548
100226,4,IS,,0.8479780487477548
100227,1,IS,,0.810034705454693
100227,2,IS,,0.810034705454693
100227,3,IS,,0.810034705454693
100227,4,IS,,0.810034705454693
100228,1,IS,,0.8225791913433608
100228,2,IS,,0.8225791913433608
100228,3,IS,,0.8225791913433608
100228,4,IS,,0.8225791913433608
100229,1,IS,,0.8681755464037644
100229,2,IS,,0.8681755464037644
100229,3,IS,,0.8681755464037644
100229,4,IS,,0.8681755464037644
100230,1,IS,,0.8486188900115998
100230,2,IS,,0.8486188900115998
100230,3,IS,,0.8486188900115998
100230,4,IS,,0.8486188900115998
100231,1,IS,,0.7938508977031438
100231,2,IS,,0.7938508977031438
100231,3,IS,,0.7938508977031438
100231,4,IS,,0.7938508977031438
100232,1,IS,,0.8175636488276187
100232,2,IS,,0.8175636488276187
100232,3,IS,,0.8175636488276187
100232,4,IS,,0.8175636488276187
100233,1,IS,,0.8203731707555311
100233,2,IS,,0.8203731707555311
100233,3,IS,,0.8203731707555311
100233,4,IS,,0.8203731707555311
100234,1,IS,,0.7226202689706923
100234,2,IS,,0.7226202689706923
100234,3,IS,,0.7226202689706923
100234,4,IS,,0.7226202689706923
100235,1,IS,,0.665094603142031
100235,2,IS,,0.665094603142031
100235,3,IS,,0.665094603142031
100235,4,IS,,0.665094603142031
100236,1,IS,,0.6409246232085062
100236,2,IS,,0.6409246232085062
100236,3,IS,,0.6409246232085062
100236,4,IS,,0.6409246232085062
100237,1,IS,,0.7999915213304075
100237,2,IS,,0.7999915213304075
100237,3,IS,,0.7999915213304075
100237,4,IS,,0.7999915213304075
100238,1,IS,,0.7579036289654476
100238,2,IS,,0.7579036289654476
100238,3,IS,,0.7579036289654476
100238,4,IS,,0.7579036289654476
100239,1,IS,,0.723389650111132
100239,2,IS,,0.723389650111132
100239,3,IS,,0.723389650111132
100239,4,IS,,0.723389650111132
100240,1,IS,,0.7368641322779496
100240,2,IS,,0.7368641322779496
100240,3,IS,,0.7368641322779496
100240,4,IS,,0.7368641322779496
100241,1,IS,,0.7137729806849228
100241,2,IS,,0.7137729806849228
100241,3,IS,,0.7137729806849228
100241,4,IS,,0.7137729806849228
100242,1,IS,,0.6644124945517152
100242,2,IS,,0.6644124945517152
100242,3,IS,,0.6644124945517152
100242,4,IS,,0.6644124945517152
100243,1,IS,,0.6568882852165023
100243,2,IS,,0.6568882852165023
100243,3,IS,,0.6568882852165023
100243,4,IS,,0.6568882852165023
100244,1,IS,,0.789906388744605
100244,2,IS,,0.789906388744605
100244,3,IS,,0.789906388744605
100244,4,IS,,0.789906388744605
100245,1,IS,,0.8626090056442051
100245,2,IS,,0.8626090056442051
100245,3,IS,,0.8626090056442051
100245,4,IS,,0.8626090056442051
100246,1,IS,,0.9029376930356598
100246,2,IS,,0.9029376930356598
100246,3,IS,,0.9029376930356598
100246,4,IS,,0.9029376930356598
100247,1,IS,,0.7786951037070581
100247,2,IS,,0.7786951037070581
100247,3,IS,,0.7786951037070581
100247,4,IS,,0.7786951037070581
100248,1,IS,,0.7202227964424952
100248,2,IS,,0.7202227964424952
100248,3,IS,,0.7202227964424952
100248,4,IS,,0.7202227964424952
100249,1,IS,,0.7638532069992429
100249,2,IS,,0.7638532069992429
100249,3,IS,,0.7638532069992429
100249,4,IS,,0.7638532069992429
100250,1,IS,,0.7389598857655947
100250,2,IS,,0.7389598857655947
100250,3,IS,,0.7389598857655947
100250,4,IS,,0.7389598857655947
100251,1,IS,,0.8580480827066392
100251,2,IS,,0.8580480827066392
100251,3,IS,,0.8580480827066392
100251,4,IS,,0.8580480827066392
100252,1,IS,,0.8067430839217022
100252,2,IS,,0.8067430839217022
100252,3,IS,,0.8067430839217022
100252,4,IS,,0.8067430839217022
100253,1,IS,,0.8084452687624016
100253,2,IS,,0.8084452687624016
100253,3,IS,,0.8084452687624016
100253,4,IS,,0.8084452687624016
100254,1,IS,,0.6362201433857357
100254,2,IS,,0.6362201433857357
100254,3,IS,,0.6362201433857357
100254,4,IS,,0.6362201433857357
100255,1,IS,,0.6188645058079139
100255,2,IS,,0.6188645058079139
100255,3,IS,,0.6188645058079139
100255,4,IS,,0.6188645058079139
100256,1,IS,,0.47239498526292223
100256,2,IS,,0.47239498526292223
100256,3,IS,,0.47239498526292223
100256,4,IS,,0.47239498526292223
100257,1,IS,,0.6780674480636558
100257,2,IS,,0.6780674480636558
100257,3,IS,,0.6780674480636558
100257,4,IS,,0.6780674480636558
100258,1,IS,,0.6431636568255761
100258,2,IS,,0.6431636568255761
100258,3,IS,,0.6431636568255761
100258,4,IS,,0.6431636568255761
100259,1,IS,,0.6154256688741606
100259,2,IS,,0.6154256688741606
100259,3,IS,,0.6154256688741606
100259,4,IS,,0.6154256688741606
100260,1,IS,,0.6135028566224354
100260,2,IS,,0.6135028566224354
100260,3,IS,,0.6135028566224354
100260,4,IS,,0.6135028566224354
100261,1,IS,,0.6544792862470259
100261,2,IS,,0.6544792862470259
100261,3,IS,,0.6544792862470259
100261,4,IS,,0.6544792862470259
100262,1,IS,,0.6489732375168475
100262,2,IS,,0.6489732375168475
100262,3,IS,,0.6489732375168475
100262,4,IS,,0.6489732375168475
100263,1,IS,,0.6688436130057477
100263,2,IS,,0.6688436130057477
100263,3,IS,,0.6688436130057477
100263,4,IS,,0.6688436130057477
100264,1,IS,,0.6482224017671008
100264,2,IS,,0.6482224017671008
100264,3,IS,,0.6482224017671008
100264,4,IS,,0.6482224017671008
100265,1,IS,,0.8582205263781119
100265,2,IS,,0.8582205263781119
100265,3,IS,,0.8582205263781119
100265,4,IS,,0.8582205263781119
100266,1,IS,,0.8718601714809034
100266,2,IS,,0.8718601714809034
100266,3,IS,,0.8718601714809034
100266,4,IS,,0.8718601714809034
100267,1,IS,,0.7459201390332348
100267,2,IS,,0.7459201390332348
100267,3,IS,,0.7459201390332348
100267,4,IS,,0.7459201390332348
100268,1,IS,,0.699299343709454
100268,2,IS,,0.699299343709454
100268,3,IS,,0.699299343709454
100268,4,IS,,0.699299343709454
100269,1,IS,,0.7244513497813008
100269,2,IS,,0.7244513497813008
100269,3,IS,,0.7244513497813008
100269,4,IS,,0.7244513497813008
100270,1,IS,,0.7311019964909091
100270,2,IS,,0.7311019964909091
100270,3,IS,,0.7311019964909091
100270,4,IS,,0.7311019964909091
100271,1,IS,,0.7159108671995486
100271,2,IS,,0.7159108671995486
100271,3,IS,,0.7159108671995486
100271,4,IS,,0.7159108671995486
100272,1,IS,,0.7801266795033946
100272,2,IS,,0.7801266795033946
100272,3,IS,,0.7801266795033946
100272,4,IS,,0.7801266795033946
100273,1,IS,,0.817769994450709
100273,2,IS,,0.817769994450709
100273,3,IS,,0.817769994450709
100273,4,IS,,0.817769994450709
100274,1,IS,,0.8572144612329197
100274,2,IS,,0.8572144612329197
100274,3,IS,,0.8572144612329197
100274,4,IS,,0.8572144612329197
100275,1,IS,,0.8707892146895753
100275,2,IS,,0.8707892146895753
100275,3,IS,,0.8707892146895753
100275,4,IS,,0.8707892146895753
100276,1,IS,,0.7921811636352303
100276,2,IS,,0.7921811636352303
100276,3,IS,,0.7921811636352303
100276,4,IS,,0.7921811636352303
100277,1,IS,,0.7573148204517648
100277,2,IS,,0.7573148204517648
100277,3,IS,,0.7573148204517648
100277,4,IS,,0.7573148204517648
100278,1,IS,,0.7355073656029365
100278,2,IS,,0.7355073656029365
100278,3,IS,,0.7355073656029365
100278,4,IS,,0.7355073656029365
100279,1,IS,,0.7048191872358686
100279,2,IS,,0.7048191872358686
100279,3,IS,,0.7048191872358686
100279,4,IS,,0.7048191872358686
100280,1,IS,,0.736489109630928
100280,2,IS,,0.736489109630928
100280,3,IS,,0.736489109630928
100280,4,IS,,0.736489109630928
100281,1,IS,,0.7053509570187246
100281,2,IS,,0.7053509570187246
100281,3,IS,,0.7053509570187246
100281,4,IS,,0.7053509570187246
100282,1,IS,,0.6878485543465055
100282,2,IS,,0.6878485543465055
100282,3,IS,,0.6878485543465055
100282,4,IS,,0.6878485543465055
100283,1,IS,,0.824389090330139
100283,2,IS,,0.824389090330139
100283,3,IS,,0.824389090330139
100283,4,IS,,0.824389090330139
100284,1,IS,,0.874427041209111
100284,2,IS,,0.874427041209111
100284,3,IS,,0.874427041209111
100284,4,IS,,0.874427041209111
100285,1,IS,,0.8252769409741035
100285,2,IS,,0.8252769409741035
100285,3,IS,,0.8252769409741035
100285,4,IS,,0.8252769409741035
100286,1,IS,,0.8478553292138845
100286,2,IS,,0.8478553292138845
100286,3,IS,,0.8478553292138845
100286,4,IS,,0.8478553292138845
100287,1,IS,,0.6334918337649625
100287,2,IS,,0.6334918337649625
100287,3,IS,,0.6334918337649625
100287,4,IS,,0.6334918337649625
100288,1,IS,,0.866854869576404
100288,2,IS,,0.866854869576404
100288,3,IS,,0.866854869576404
100288,4,IS,,0.866854869576404
100289,1,IS,,0.8516452628511476
100289,2,IS,,0.8516452628511476
100289,3,IS,,0.8516452628511476
100289,4,IS,,0.8516452628511476
100290,1,IS,,0.8343619753929153
100290,2,IS,,0.8343619753929153
100290,3,IS,,0.8343619753929153
100290,4,IS,,0.8343619753929153
100291,1,IS,,0.756312125745842
100291,2,IS,,0.756312125745842
100291,3,IS,,0.756312125745842
100291,4,IS,,0.756312125745842
100292,1,IS,,0.819858509493103
100292,2,IS,,0.819858509493103
100292,3,IS,,0.819858509493103
100292,4,IS,,0.819858509493103
100293,1,IS,,0.6525643706348297
100293,2,IS,,0.6525643706348297
100293,3,IS,,0.6525643706348297
100293,4,IS,,0.6525643706348297
100294,1,IS,,0.6826643463390929
100294,2,IS,,0.6826643463390929
100294,3,IS,,0.6826643463390929
100294,4,IS,,0.6826643463390929
100295,1,IS,,0.7934403131990797
100295,2,IS,,0.7934403131990797
100295,3,IS,,0.7934403131990797
100295,4,IS,,0.7934403131990797
100296,1,IS,,0.7555783985986414
100296,2,IS,,0.7555783985986414
100296,3,IS,,0.7555783985986414
100296,4,IS,,0.7555783985986414
100297,1,IS,,0.7198545520770183
100297,2,IS,,0.7198545520770183
100297,3,IS,,0.7198545520770183
100297,4,IS,,0.7198545520770183
100298,1,IS,,0.7269007649220992
100298,2,IS,,0.7269007649220992
100298,3,IS,,0.7269007649220992
100298,4,IS,,0.7269007649220992
100299,1,IS,,0.677200774413444
100299,2,IS,,0.677200774413444
100299,3,IS,,0.677200774413444
100299,4,IS,,0.677200774413444
100300,1,IS,,0.6133271879404235
100300,2,IS,,0.6133271879404235
100300,3,IS,,0.6133271879404235
100300,4,IS,,0.6133271879404235
100301,1,IS,,0.7751751627173572
100301,2,IS,,0.7751751627173572
100301,3,IS,,0.7751751627173572
100301,4,IS,,0.7751751627173572
100302,1,IS,,0.7348342314419691
100302,2,IS,,0.7348342314419691
100302,3,IS,,0.7348342314419691
100302,4,IS,,0.7348342314419691
100303,1,IS,,0.7159112301570096
100303,2,IS,,0.7159112301570096
100303,3,IS,,0.7159112301570096
100303,4,IS,,0.7159112301570096
100304,1,IS,,0.6898651120927877
100304,2,IS,,0.6898651120927877
100304,3,IS,,0.6898651120927877
100304,4,IS,,0.6898651120927877
100305,1,IS,,0.7020340400245403
100305,2,IS,,0.7020340400245403
100305,3,IS,,0.7020340400245403
100305,4,IS,,0.7020340400245403
100306,1,IS,,0.640530219720906
100306,2,IS,,0.640530219720906
100306,3,IS,,0.640530219720906
100306,4,IS,,0.640530219720906
100307,1,IS,,0.6184137946678507
100307,2,IS,,0.6184137946678507
100307,3,IS,,0.6184137946678507
100307,4,IS,,0.6184137946678507
100308,1,IS,,0.5167832848950383
100308,2,IS,,0.5167832848950383
100308,3,IS,,0.5167832848950383
100308,4,IS,,0.5167832848950383
100309,1,IS,,0.3847184063793547
100309,2,IS,,0.3847184063793547
100309,3,IS,,0.3847184063793547
100309,4,IS,,0.3847184063793547
100310,1,IS,,0.5206554309829593
100310,2,IS,,0.5206554309829593
100310,3,IS,,0.5206554309829593
100310,4,IS,,0.5206554309829593
100311,1,IS,,0.3514755517819038
100311,2,IS,,0.3514755517819038
100311,3,IS,,0.3514755517819038
100311,4,IS,,0.3514755517819038
100312,1,IS,,0.33607244592001423
100312,2,IS,,0.33607244592001423
100312,3,IS,,0.33607244592001423
100312,4,IS,,0.33607244592001423
100313,1,IS,,0.33379019296965334
100313,2,IS,,0.33379019296965334
100313,3,IS,,0.33379019296965334
100313,4,IS,,0.33379019296965334
100314,1,IS,,0.3316446279207158
100314,2,IS,,0.3316446279207158
100314,3,IS,,0.3316446279207158
100314,4,IS,,0.3316446279207158
100315,1,IS,,0.269876726116704
100315,2,IS,,0.269876726116704
100315,3,IS,,0.269876726116704
100315,4,IS,,0.269876726116704
100316,1,IS,,0.6658064124269617
100316,2,IS,,0.6658064124269617
100316,3,IS,,0.6658064124269617
100316,4,IS,,0.6658064124269617
100317,1,IS,,0.6339019459710753
100317,2,IS,,0.6339019459710753
100317,3,IS,,0.6339019459710753
100317,4,IS,,0.6339019459710753
100318,1,IS,,0.5482006346568873
100318,2,IS,,0.5482006346568873
100318,3,IS,,0.5482006346568873
100318,4,IS,,0.5482006346568873
100319,1,IS,,0.4603374991451442
100319,2,IS,,0.4603374991451442
100319,3,IS,,0.4603374991451442
100319,4,IS,,0.4603374991451442
100320,1,IS,,0.4669873778982217
100320,2,IS,,0.4669873778982217
100320,3,IS,,0.4669873778982217
100320,4,IS,,0.4669873778982217
100321,1,IS,,0.3543575133226075
100321,2,IS,,0.3543575133226075
100321,3,IS,,0.3543575133226075
100321,4,IS,,0.3543575133226075
100322,1,IS,,0.4233624378097467
100322,2,IS,,0.4233624378097467
100322,3,IS,,0.4233624378097467
100322,4,IS,,0.4233624378097467
100323,1,IS,,0.2516088670269316
100323,2,IS,,0.2516088670269316
100323,3,IS,,0.2516088670269316
100323,4,IS,,0.2516088670269316
100324,1,IS,,0.42147845495342257
100324,2,IS,,0.42147845495342257
100324,3,IS,,0.42147845495342257
100324,4,IS,,0.42147845495342257
100325,1,IS,,0.4147373221937676
100325,2,IS,,0.4147373221937676
100325,3,IS,,0.4147373221937676
100325,4,IS,,0.4147373221937676
100326,1,IS,,0.8457132389795646
100326,2,IS,,0.8457132389795646
100326,3,IS,,0.8457132389795646
100326,4,IS,,0.8457132389795646
100327,1,IS,,0.8497868260054133
100327,2,IS,,0.8497868260054133
100327,3,IS,,0.8497868260054133
100327,4,IS,,0.8497868260054133
100328,1,IS,,0.7033461895159471
100328,2,IS,,0.7033461895159471
100328,3,IS,,0.7033461895159471
100328,4,IS,,0.7033461895159471
100329,1,IS,,0.8158239198384534
100329,2,IS,,0.8158239198384534
100329,3,IS,,0.8158239198384534
100329,4,IS,,0.8158239198384534
100330,1,IS,,0.782643753696472
100330,2,IS,,0.782643753696472
100330,3,IS,,0.782643753696472
100330,4,IS,,0.782643753696472
100331,1,IS,,0.6150876771771807
100331,2,IS,,0.6150876771771807
100331,3,IS,,0.6150876771771807
100331,4,IS,,0.6150876771771807
100332,1,IS,,0.6725332942324354
100332,2,IS,,0.6725332942324354
100332,3,IS,,0.6725332942324354
100332,4,IS,,0.6725332942324354
100333,1,IS,,0.7296158462703406
100333,2,IS,,0.7296158462703406
100333,3,IS,,0.7296158462703406
100333,4,IS,,0.7296158462703406
100334,1,IS,,0.654951544155607
100334,2,IS,,0.654951544155607
100334,3,IS,,0.654951544155607
100334,4,IS,,0.654951544155607
100335,1,IS,,0.7915524309729851
100335,2,IS,,0.7915524309729851
100335,3,IS,,0.7915524309729851
100335,4,IS,,0.7915524309729851
100336,1,IS,,0.7925209666578817
100336,2,IS,,0.7925209666578817
100336,3,IS,,0.7925209666578817
100336,4,IS,,0.7925209666578817
100337,1,IS,,0.7314481264427096
100337,2,IS,,0.7314481264427096
100337,3,IS,,0.7314481264427096
100337,4,IS,,0.7314481264427096
100338,1,IS,,0.7566775145359792
100338,2,IS,,0.7566775145359792
100338,3,IS,,0.7566775145359792
100338,4,IS,,0.7566775145359792
100339,1,IS,,0.7060558238365143
100339,2,IS,,0.7060558238365143
100339,3,IS,,0.7060558238365143
100339,4,IS,,0.7060558238365143
100340,1,IS,,0.6910228265697426
100340,2,IS,,0.6910228265697426
100340,3,IS,,0.6910228265697426
100340,4,IS,,0.6910228265697426
100341,1,IS,,0.6351312799861824
100341,2,IS,,0.6351312799861824
100341,3,IS,,0.6351312799861824
100341,4,IS,,0.6351312799861824
100342,1,IS,,0.5466564523824402
100342,2,IS,,0.5466564523824402
100342,3,IS,,0.5466564523824402
100342,4,IS,,0.5466564523824402
100343,1,IS,,0.7811997998717443
100343,2,IS,,0.7811997998717443
100343,3,IS,,0.7811997998717443
100343,4,IS,,0.7811997998717443
100344,1,IS,,0.6809059271257742
100344,2,IS,,0.6809059271257742
100344,3,IS,,0.6809059271257742
100344,4,IS,,0.6809059271257742
100345,1,IS,,0.41851706235776626
100345,2,IS,,0.41851706235776626
100345,3,IS,,0.41851706235776626
100345,4,IS,,0.41851706235776626
100346,1,IS,,0.5091813043853722
100346,2,IS,,0.5091813043853722
100346,3,IS,,0.5091813043853722
100346,4,IS,,0.5091813043853722
100347,1,IS,,0.414129440192688
100347,2,IS,,0.414129440192688
100347,3,IS,,0.414129440192688
100347,4,IS,,0.414129440192688
100348,1,IS,,0.3122546231682609
100348,2,IS,,0.3122546231682609
100348,3,IS,,0.3122546231682609
100348,4,IS,,0.3122546231682609
100349,1,IS,,0.6907631207436167
100349,2,IS,,0.6907631207436167
100349,3,IS,,0.6907631207436167
100349,4,IS,,0.6907631207436167
100350,1,IS,,0.5708975845173956
100350,2,IS,,0.5708975845173956
100350,3,IS,,0.5708975845173956
100350,4,IS,,0.5708975845173956
100351,1,IS,,0.5761087774223982
100351,2,IS,,0.5761087774223982
100351,3,IS,,0.5761087774223982
100351,4,IS,,0.5761087774223982
100352,1,IS,,0.6394211404965926
100352,2,IS,,0.6394211404965926
100352,3,IS,,0.6394211404965926
100352,4,IS,,0.6394211404965926
100353,1,IS,,0.5753801583649504
100353,2,IS,,0.5753801583649504
100353,3,IS,,0.5753801583649504
100353,4,IS,,0.5753801583649504
100354,1,IS,,0.614324506817026
100354,2,IS,,0.614324506817026
100354,3,IS,,0.614324506817026
100354,4,IS,,0.614324506817026
100355,1,IS,,0.6911021561031538
100355,2,IS,,0.6911021561031538
100355,3,IS,,0.6911021561031538
100355,4,IS,,0.6911021561031538
100356,1,IS,,0.6244626666800814
100356,2,IS,,0.6244626666800814
100356,3,IS,,0.6244626666800814
100356,4,IS,,0.6244626666800814
100357,1,IS,,0.5237327392053134
100357,2,IS,,0.5237327392053134
100357,3,IS,,0.5237327392053134
100357,4,IS,,0.5237327392053134
100358,1,IS,,0.5828216271141813
100358,2,IS,,0.5828216271141813
100358,3,IS,,0.5828216271141813
100358,4,IS,,0.5828216271141813
100359,1,IS,,0.4788693921737522
100359,2,IS,,0.4788693921737522
100359,3,IS,,0.4788693921737522
100359,4,IS,,0.4788693921737522
100360,1,IS,,0.5695254781752497
100360,2,IS,,0.5695254781752497
100360,3,IS,,0.5695254781752497
100360,4,IS,,0.5695254781752497
100361,1,IS,,0.586728272612294
100361,2,IS,,0.586728272612294
100361,3,IS,,0.586728272612294
100361,4,IS,,0.586728272612294
100362,1,IS,,0.46962628491568165
100362,2,IS,,0.46962628491568165
100362,3,IS,,0.46962628491568165
100362,4,IS,,0.46962628491568165
100363,1,IS,,0.3271709480770862
100363,2,IS,,0.3271709480770862
100363,3,IS,,0.3271709480770862
100363,4,IS,,0.3271709480770862
100364,1,IS,,0.38264417849778504
100364,2,IS,,0.38264417849778504
100364,3,IS,,0.38264417849778504
100364,4,IS,,0.38264417849778504
100365,1,IS,,0.35772564765700565
100365,2,IS,,0.35772564765700565
100365,3,IS,,0.35772564765700565
100365,4,IS,,0.35772564765700565
100366,1,IS,,0.38561333880300697
100366,2,IS,,0.38561333880300697
100366,3,IS,,0.38561333880300697
100366,4,IS,,0.38561333880300697
100367,1,IS,,0.3518940711294346
100367,2,IS,,0.3518940711294346
100367,3,IS,,0.3518940711294346
100367,4,IS,,0.3518940711294346
100368,1,IS,,0.3593236320236109
100368,2,IS,,0.3593236320236109
100368,3,IS,,0.3593236320236109
100368,4,IS,,0.3593236320236109
100369,1,IS,,0.3319627943099084
100369,2,IS,,0.3319627943099084
100369,3,IS,,0.3319627943099084
100369,4,IS,,0.3319627943099084
100370,1,IS,,0.34137301825188454
100370,2,IS,,0.34137301825188454
100370,3,IS,,0.34137301825188454
100370,4,IS,,0.34137301825188454
100371,1,IS,,0.27747768629059527
100371,2,IS,,0.27747768629059527
100371,3,IS,,0.27747768629059527
100371,4,IS,,0.27747768629059527
100372,1,IS,,0.3384614329742567
100372,2,IS,,0.3384614329742567
100372,3,IS,,0.3384614329742567
100372,4,IS,,0.3384614329742567
100373,1,IS,,0.3694560821420351
100373,2,IS,,0.3694560821420351
100373,3,IS,,0.3694560821420351
100373,4,IS,,0.3694560821420351
100374,1,IS,,0.332449657828747
100374,2,IS,,0.332449657828747
100374,3,IS,,0.332449657828747
100374,4,IS,,0.332449657828747
100375,1,IS,,0.2722403212150524
100375,2,IS,,0.2722403212150524
100375,3,IS,,0.2722403212150524
100375,4,IS,,0.2722403212150524
100376,1,IS,,0.29525611711089195
100376,2,IS,,0.29525611711089195
100376,3,IS,,0.29525611711089195
100376,4,IS,,0.29525611711089195
100377,1,IS,,0.4063461432219052
100377,2,IS,,0.4063461432219052
100377,3,IS,,0.4063461432219052
100377,4,IS,,0.4063461432219052
100378,1,IS,,0.3125723442028967
100378,2,IS,,0.3125723442028967
100378,3,IS,,0.3125723442028967
100378,4,IS,,0.3125723442028967
100379,1,IS,,0.2645593735678254
100379,2,IS,,0.2645593735678254
100379,3,IS,,0.2645593735678254
100379,4,IS,,0.2645593735678254
100380,1,IS,,0.2726177948438235
100380,2,IS,,0.2726177948438235
100380,3,IS,,0.2726177948438235
100380,4,IS,,0.2726177948438235
100381,1,IS,,0.2544079701823849
100381,2,IS,,0.2544079701823849
100381,3,IS,,0.2544079701823849
100381,4,IS,,0.2544079701823849
100382,1,IS,,0.21342345410308905
100382,2,IS,,0.21342345410308905
100382,3,IS,,0.21342345410308905
100382,4,IS,,0.21342345410308905
100383,1,IS,,0.18872506752971552
100383,2,IS,,0.18872506752971552
100383,3,IS,,0.18872506752971552
100383,4,IS,,0.18872506752971552
100384,1,IS,,0.20393483494454875
100384,2,IS,,0.20393483494454875
100384,3,IS,,0.20393483494454875
100384,4,IS,,0.20393483494454875
100385,1,IS,,0.21222634798228557
100385,2,IS,,0.21222634798228557
100385,3,IS,,0.21222634798228557
100385,4,IS,,0.21222634798228557
100386,1,IS,,0.31608798348249323
100386,2,IS,,0.31608798348249323
100386,3,IS,,0.31608798348249323
100386,4,IS,,0.31608798348249323
100387,1,IS,,0.33631040542525475
100387,2,IS,,0.33631040542525475
100387,3,IS,,0.33631040542525475
100387,4,IS,,0.33631040542525475
100388,1,IS,,0.34914084250600746
100388,2,IS,,0.34914084250600746
100388,3,IS,,0.34914084250600746
100388,4,IS,,0.34914084250600746
100389,1,IS,,0.3110933483804235
100389,2,IS,,0.3110933483804235
100389,3,IS,,0.3110933483804235
100389,4,IS,,0.3110933483804235
100390,1,IS,,0.31338044918774766
100390,2,IS,,0.31338044918774766
100390,3,IS,,0.31338044918774766
100390,4,IS,,0.31338044918774766
100391,1,IS,,0.28596197917230937
