node,class,lambda0
100203,1,3.8083333333333335e-05
100204,1,3.291666666666667e-05
100205,1,6.0083333333333335e-05
100206,1,0.00015541666666666666
100207,1,8.316666666666666e-05
100208,1,0.00011008333333333334
100209,1,4.975e-05
100210,1,0.0
100211,1,5.5666666666666674e-05
100212,1,0.00015758333333333333
100213,1,0.00010200000000000001
100214,1,7.466666666666667e-05
100215,1,5.825e-05
100216,1,8.708333333333334e-05
100217,1,0.0
100218,1,1.8833333333333335e-05
100219,1,0.0
100220,1,0.00011675
100221,1,9.708333333333334e-05
100222,1,6.991666666666667e-05
100223,1,4.5333333333333335e-05
100224,1,1.8e-05
100225,1,0.00022225000000000004
100226,1,0.00019316666666666668
100227,1,0.0001465833333333333
100228,1,5.866666666666667e-05
100229,1,9.95e-05
100230,1,0.00012008333333333334
100231,1,7.841666666666668e-05
100232,1,0.0001246666666666667
100233,1,6.441666666666667e-05
100234,1,0.0
100235,1,0.0
100236,1,2.3083333333333333e-05
100237,1,0.00025725
100238,1,0.00017491666666666664
100239,1,0.00020775
100240,1,4.1500000000000006e-05
100241,1,0.00012958333333333336
100242,1,0.00013183333333333333
100243,1,0.00013258333333333335
100244,1,0.00010858333333333333
100245,1,3.491666666666667e-05
100246,1,6.433333333333333e-05
100247,1,0.0
100248,1,3.3333333333333335e-07
100249,1,1.725e-05
100250,1,3.9916666666666663e-05
100251,1,0.00011483333333333335
100252,1,8.175000000000001e-05
100253,1,2.858333333333333e-05
100254,1,0.0
100255,1,0.0
100256,1,5.083333333333334e-06
100257,1,5.8500000000000006e-05
100258,1,8.441666666666667e-05
100259,1,0.000123
100260,1,6.533333333333333e-05
100261,1,8.175000000000001e-05
100262,1,6.4166666666666665e-06
100263,1,6.475e-05
100264,1,4.891666666666667e-05
100265,1,9.724999999999999e-05
100266,1,4.258333333333333e-05
100267,1,2.3333333333333336e-06
100268,1,3.3333333333333335e-07
100269,1,1.9083333333333338e-05
100270,1,0.0
100271,1,2.7666666666666664e-05
100272,1,0.0
100273,1,0.0
100274,1,0.0
100275,1,0.0
100276,1,0.0
100277,1,0.0
100278,1,0.0
100279,1,0.0
100280,1,0.0
100281,1,0.0
100282,1,5.666666666666667e-06
100283,1,4.166666666666667e-07
100284,1,0.00010700000000000001
100285,1,0.0001165
100286,1,0.00010841666666666667
100287,1,7.3e-05
100288,1,5.5416666666666674e-05
100289,1,8.675000000000001e-05
100290,1,9.533333333333334e-05
100291,1,0.00016633333333333333
100292,1,1.8083333333333334e-05
100293,1,2.0249999999999998e-05
100294,1,6.766666666666667e-05
100295,1,9.033333333333334e-05
100296,1,6.649999999999999e-05
100297,1,8.716666666666667e-05
100298,1,7.250000000000001e-05
100299,1,9.408333333333333e-05
100300,1,5.633333333333333e-05
100301,1,0.00012408333333333336
100302,1,9.216666666666667e-05
100303,1,4.858333333333334e-05
100304,1,4.1e-05
100305,1,2.725e-05
100306,1,5.625000000000001e-05
100307,1,8.291666666666667e-05
100308,1,2.175e-05
100309,1,6.741666666666666e-05
100310,1,2.9250000000000003e-05
100311,1,1.7e-05
100312,1,4.749999999999999e-06
100313,1,2.0833333333333333e-05
100314,1,3.5e-06
100315,1,9.333333333333334e-06
100316,1,0.00014433333333333336
100317,1,3.4666666666666665e-05
100318,1,6.275000000000001e-05
100319,1,4.291666666666667e-05
100320,1,1.9416666666666667e-05
100321,1,2.916666666666667e-06
100322,1,4.0083333333333336e-05
100323,1,6.166666666666666e-06
100324,1,6.833333333333334e-06
100325,1,5.966666666666667e-05
100326,1,6.491666666666667e-05
100327,1,8.258333333333334e-05
100328,1,2e-06
100329,1,8.525e-05
100330,1,0.00010083333333333335
100331,1,3.15e-05
100332,1,0.0
100333,1,8.308333333333332e-05
100334,1,8.416666666666668e-05
100335,1,7.041666666666668e-05
100336,1,9.241666666666667e-05
100337,1,9.691666666666666e-05
100338,1,9.491666666666668e-05
100339,1,0.00014883333333333334
100340,1,0.00017658333333333333
100341,1,0.00012883333333333334
100342,1,0.0
100343,1,8.383333333333334e-05
100344,1,9.533333333333334e-05
100345,1,0.00018758333333333333
100346,1,2.7666666666666664e-05
100347,1,6.833333333333335e-05
100348,1,4.183333333333333e-05
100349,1,2.5750000000000002e-05
100350,1,3.925e-05
100351,1,1.3583333333333336e-05
100352,1,0.00011016666666666667
100353,1,0.00013558333333333334
100354,1,0.0
100355,1,0.0
100356,1,3.683333333333334e-05
100357,1,0.00016
100358,1,0.0
100359,1,2.1416666666666668e-05
100360,1,0.0
100361,1,7.983333333333333e-05
100362,1,0.000263
100363,1,3.766666666666667e-05
100364,1,4.508333333333333e-05
100365,1,4.075e-05
100366,1,0.0
100367,1,7.166666666666668e-06
100368,1,5.166666666666667e-06
100369,1,5.166666666666667e-06
100370,1,1.0666666666666667e-05
100371,1,8.583333333333335e-06
100372,1,2.8333333333333335e-06
100373,1,6.750000000000001e-06
100374,1,1.616666666666667e-05
100375,1,1.9166666666666667e-05
100376,1,2.916666666666667e-06
100377,1,2.0333333333333337e-05
100378,1,4.333333333333333e-06
100379,1,1.4583333333333335e-05
100380,1,3.1666666666666667e-06
100381,1,5.333333333333334e-06
100382,1,1.3333333333333334e-06
100383,1,7.5e-07
100384,1,1.3333333333333334e-06
100385,1,0.0
100386,1,5.666666666666667e-06
100387,1,1.9750000000000002e-05
100388,1,0.0
100389,1,1.1583333333333333e-05
100390,1,4.25e-06
100391,1,5.833333333333334e-06
100392,1,1.3333333333333334e-06
100393,1,0.0
100394,1,5.2500000000000006e-06
100395,1,3.583333333333334e-06
100396,1,4.166666666666667e-07
100397,1,1.5833333333333333e-06
100398,1,7.5e-07
100399,1,6.666666666666667e-07
100400,1,7.583333333333334e-06
100401,1,3.833333333333333e-06
100402,1,2e-06
100403,1,5.416666666666668e-06
100404,1,2.4166666666666667e-06
100405,1,1.75e-06
100406,1,5.666666666666667e-06
100407,1,1.325e-05
100408,1,3.1666666666666667e-06
100409,1,8.583333333333335e-06
100410,1,1.2083333333333335e-05
100411,1,7.75e-06
100412,1,2.4333333333333333e-05
100413,1,1.0833333333333333e-06
100414,1,2.3416666666666666e-05
100415,1,0.0
100416,1,4.166666666666667e-07
100417,1,6.666666666666667e-07
100418,1,6.333333333333333e-06
100419,1,2.0833333333333334e-06
100420,1,2.3833333333333334e-05
100421,1,7.658333333333333e-05
100422,1,3.158333333333334e-05
100423,1,4.916666666666667e-05
100424,1,7.541666666666668e-05
100425,1,4.941666666666667e-05
100426,1,6.850000000000001e-05
100427,1,2.9333333333333336e-05
100428,1,7.758333333333334e-05
100429,1,8.308333333333332e-05
100430,1,0.00010700000000000001
100431,1,0.00010741666666666667
100432,1,0.00010191666666666666
100433,1,0.00030183333333333337
100434,1,8.35e-05
100435,1,4.600000000000001e-05
100436,1,4.5499999999999995e-05
100437,1,6.850000000000001e-05
100438,1,0.00011708333333333334
100439,1,9.575e-05
100440,1,0.0005843333333333333
100441,1,0.000419
100442,1,0.0003599166666666667
100443,1,0.00030691666666666665
100444,1,0.00013241666666666667
100445,1,7.708333333333334e-05
100446,1,7.883333333333334e-05
100447,1,0.00013558333333333334
100448,1,0.00016033333333333335
100449,1,0.00012933333333333335
100450,1,8.191666666666666e-05
100451,1,5.125e-05
100452,1,5.575e-05
100453,1,0.00011241666666666667
100454,1,0.00013358333333333332
100455,1,0.00012099999999999999
100456,1,9.283333333333334e-05
100457,1,0.0002968333333333333
100458,1,6.608333333333333e-05
100459,1,9.458333333333335e-05
100460,1,6.991666666666667e-05
100461,1,0.00011900000000000002
100462,1,2.4666666666666665e-05
100463,1,3.2500000000000004e-05
100464,1,6.175000000000001e-05
100465,1,8.516666666666666e-05
100466,1,8.458333333333335e-05
100467,1,0.00012099999999999999
100468,1,8.808333333333332e-05
100469,1,9.166666666666667e-07
100470,1,5.5e-05
100471,1,5.4250000000000004e-05
100472,1,4.675e-05
100473,1,3.683333333333334e-05
100474,1,6.666666666666667e-05
100475,1,6.991666666666667e-05
100476,1,4.208333333333334e-05
100477,1,0.00011658333333333334
100478,1,9.95e-05
100479,1,8.175000000000001e-05
100480,1,4.7333333333333336e-05
100481,1,8.883333333333334e-05
100482,1,0.00011050000000000002
100483,1,0.00010258333333333335
100484,1,0.00011250000000000002
100485,1,9.108333333333334e-05
100486,1,9.433333333333334e-05
100487,1,0.00011158333333333335
100488,1,0.00011875
100489,1,6.391666666666667e-05
100490,1,9.308333333333332e-05
100491,1,0.00026000000000000003
100492,1,9.233333333333333e-05
100493,1,0.00013358333333333332
100494,1,5.416666666666667e-05
100495,1,5.816666666666668e-05
100496,1,9.758333333333335e-05
100497,1,8.908333333333333e-05
100498,1,0.00010808333333333334
100499,1,0.00020366666666666667
100500,1,0.00012275
100501,1,0.00010058333333333333
100502,1,3.8166666666666675e-05
100503,1,2.2583333333333335e-05
100504,1,0.000613
100505,1,0.0002665
100506,1,0.000159
100507,1,0.00013091666666666666
100508,1,0.0007005833333333333
100509,1,0.00021366666666666667
100510,1,9.800000000000001e-05
100511,1,0.0
100512,1,4.0583333333333335e-05
100513,1,1.0083333333333332e-05
100514,1,3.0833333333333335e-05
100515,1,5.825e-05
100516,1,6.541666666666668e-05
100517,1,0.00013016666666666667
100518,1,0.00010608333333333333
100519,1,0.00019083333333333333
100520,1,2.8333333333333335e-06
100521,1,0.00010541666666666668
100522,1,4.4750000000000004e-05
100523,1,6.750000000000001e-06
100524,1,1.5e-06
100525,1,9.499999999999999e-06
100526,1,1.3333333333333335e-05
100527,1,9.75e-06
100528,1,2.941666666666667e-05
100529,1,0.0005642500000000001
100530,1,5.8083333333333333e-05
100531,1,6.916666666666666e-05
100532,1,7.725000000000001e-05
100533,1,3.1916666666666665e-05
100534,1,0.0
100535,1,0.0
100536,1,0.0
100537,1,1.6e-05
100538,1,0.0
100539,1,1.0500000000000001e-05
100540,1,0.0
100541,1,1.2750000000000002e-05
100542,1,0.0
100543,1,0.0
100544,1,1.6e-05
100545,1,0.0
100546,1,2.908333333333334e-05
100547,1,0.0002621666666666667
100548,1,0.0
100549,1,4.166666666666667e-06
100550,1,5.441666666666667e-05
100551,1,9.266666666666666e-05
100552,1,9.583333333333335e-05
100553,1,0.00013891666666666666
100554,1,6.625000000000001e-05
100555,1,9.033333333333334e-05
100556,1,6.175000000000001e-05
100557,1,5.216666666666666e-05
100558,1,6.508333333333333e-05
100559,1,6.341666666666666e-05
100560,1,4.4000000000000006e-05
100561,1,7.033333333333333e-05
100562,1,0.0001644166666666667
100563,1,0.00010708333333333334
100564,1,9.200000000000001e-05
100565,1,0.00012124999999999999
100566,1,0.00010283333333333333
100567,1,0.0
100568,1,0.00013208333333333334
100569,1,1.633333333333333e-05
100570,1,6.658333333333334e-05
100571,1,7.225e-05
100572,1,6.241666666666666e-05
100573,1,6.1e-05
100574,1,7.750000000000001e-05
100575,1,6.858333333333332e-05
100576,1,0.0
100577,1,1.9083333333333338e-05
100578,1,0.0
100579,1,7.15e-05
100580,1,5.266666666666667e-05
100581,1,6.316666666666668e-05
100582,1,6.783333333333333e-05
100583,1,6.358333333333334e-05
100584,1,4e-06
100585,1,9.250000000000001e-06
100586,1,7.416666666666668e-06
100587,1,0.00012516666666666668
100588,1,1.3833333333333332e-05
100589,1,7.274999999999999e-05
100590,1,0.0
100591,1,1.5e-06
100592,1,1.8333333333333335e-06
100593,1,6.483333333333334e-05
100594,1,0.0004280833333333334
100595,1,0.0
100596,1,8.250000000000001e-05
100597,1,0.0
100598,1,0.00013716666666666665
100599,1,0.00028333333333333335
100600,1,0.00014358333333333334
100601,1,0.00020750000000000003
100602,1,8.908333333333333e-05
100603,1,9.616666666666667e-05
100604,1,8.625000000000001e-05
100605,1,7.250000000000001e-05
100606,1,6.991666666666667e-05
100607,1,7.966666666666667e-05
100608,1,4.425e-05
100609,1,4.091666666666667e-05
100610,1,0.00010633333333333333
100611,1,1.616666666666667e-05
100612,1,5.966666666666667e-05
100613,1,7.750000000000001e-05
100614,1,5.316666666666667e-05
100615,1,5.5416666666666674e-05
100616,1,6.141666666666668e-05
100617,1,4.441666666666667e-05
100618,1,6.750000000000001e-05
100619,1,4.983333333333334e-05
100620,1,3.533333333333333e-05
100621,1,5.625000000000001e-05
100622,1,2.75e-05
100623,1,7.041666666666668e-05
100624,1,3.45e-05
100625,1,4.158333333333333e-05
100626,1,1.0833333333333333e-06
100627,1,1.841666666666667e-05
100628,1,6.275000000000001e-05
100629,1,2.666666666666667e-05
100630,1,1.375e-05
100631,1,7.358333333333332e-05
100632,1,2.591666666666667e-05
100633,1,2.3000000000000003e-05
100634,1,1.9583333333333333e-05
100635,1,2.7166666666666672e-05
100636,1,5.233333333333334e-05
100637,1,4.016666666666667e-05
100638,1,6.1e-05
100639,1,2.591666666666667e-05
100640,1,3.575e-05
100641,1,3.733333333333334e-05
100642,1,2.5083333333333334e-05
100643,1,3.958333333333334e-05
100644,1,3.375000000000001e-05
100645,1,6.916666666666666e-05
100646,1,3.05e-05
100647,1,3.866666666666667e-05
100648,1,2.0166666666666664e-05
100649,1,4.5e-05
100650,1,3.1083333333333334e-05
100651,1,3.975e-05
100652,1,4.35e-05
100653,1,5.475e-05
100654,1,7.666666666666667e-05
100655,1,3.708333333333333e-05
100656,1,8.35e-05
100657,1,3.433333333333334e-05
100658,1,4.825e-05
100659,1,4.583333333333334e-05
100660,1,2.9916666666666668e-05
100661,1,2.958333333333334e-05
100662,1,6.183333333333334e-05
100663,1,3.733333333333334e-05
100664,1,4.291666666666667e-05
100665,1,3.85e-05
100666,1,0.0
100667,1,0.00014641666666666668
100668,1,0.0
100669,1,2.116666666666667e-05
100670,1,1.1416666666666669e-05
100671,1,1.95e-05
100672,1,2.2000000000000003e-05
100673,1,0.00012241666666666667
100674,1,3.541666666666667e-05
100675,1,2.666666666666667e-05
100676,1,3.5249999999999996e-05
100677,1,3.2749999999999996e-05
100678,1,4.541666666666667e-05
100679,1,4.608333333333333e-05
100680,1,1.5833333333333336e-05
100681,1,5.3500000000000006e-05
100682,1,0.0
100683,1,6.508333333333333e-05
100684,1,4.633333333333333e-05
100685,1,8.266666666666667e-05
100686,1,4.191666666666667e-05
100687,1,3.391666666666667e-05
100688,1,5.750000000000001e-05
100689,1,4.216666666666667e-05
100690,1,3.766666666666667e-05
100691,1,7.866666666666668e-05
100692,1,8.733333333333333e-05
100693,1,6.25e-05
100694,1,9.858333333333334e-05
100695,1,6.675000000000001e-05
100696,1,3.0166666666666664e-05
100697,1,2.5833333333333336e-05
100698,1,1.6e-05
100699,1,7.933333333333333e-05
100700,1,8.274999999999999e-05
100701,1,8.333333333333334e-07
100702,1,3.9916666666666663e-05
100703,1,3.616666666666667e-05
100704,1,6.0083333333333335e-05
100705,1,5.241666666666667e-05
100706,1,0.00011491666666666666
100707,1,6.583333333333334e-05
100708,1,5.8083333333333333e-05
100709,1,7.533333333333334e-05
100710,1,3.0166666666666664e-05
100711,1,3.666666666666667e-05
100712,1,8.633333333333335e-05
100713,1,6.083333333333334e-05
100714,1,2.525e-05
100715,1,2.0666666666666666e-05
100716,1,3.15e-05
100717,1,1.3916666666666668e-05
100718,1,3.925e-05
100719,1,1.6583333333333334e-05
100720,1,7.033333333333333e-05
100721,1,7.333333333333334e-05
100722,1,5.241666666666667e-05
100723,1,5.891666666666667e-05
100724,1,3.658333333333333e-05
100725,1,8.916666666666669e-06
100726,1,2.65e-05
100727,1,1.2083333333333335e-05
100728,1,7.5e-07
100729,1,4.383333333333333e-05
100730,1,0.0
100731,1,4.916666666666667e-06
100732,1,5.6166666666666665e-05
100733,1,4.0499999999999995e-05
100734,1,0.00011141666666666666
100735,1,7.783333333333335e-05
100736,1,0.00021949999999999997
100737,1,0.00012483333333333332
100738,1,7.675000000000001e-05
100739,1,4.5e-05
100740,1,5.216666666666666e-05
100741,1,4.383333333333333e-05
100742,1,6.2e-05
100743,1,3.9166666666666665e-05
100744,1,0.0
100745,1,5e-07
100746,1,0.0
100747,1,2.0750000000000003e-05
100748,1,1.1000000000000001e-05
100749,1,1.0166666666666669e-05
100750,1,4.425e-05
100751,1,5.3750000000000005e-05
100752,1,4.5499999999999995e-05
100753,1,7.658333333333333e-05
100754,1,9.675000000000001e-05
100755,1,4.5583333333333335e-05
100756,1,2.9e-05
100757,1,6.9e-05
100758,1,5.733333333333334e-05
100759,1,4.141666666666667e-05
100760,1,5.158333333333334e-05
100761,1,9.25e-05
100762,1,4.541666666666667e-05
100763,1,5.816666666666668e-05
100764,1,4.6500000000000005e-05
100765,1,6.283333333333333e-05
100766,1,6.191666666666666e-05
100767,1,0.00068325
100768,1,9.616666666666667e-05
100769,1,9.200000000000001e-05
100770,1,0.0
100771,1,9.700000000000001e-05
100772,1,8.391666666666666e-05
100773,1,7.541666666666668e-05
100774,1,8.908333333333333e-05
100775,1,0.00010108333333333333
100776,1,5.216666666666666e-05
100777,1,8.45e-05
100778,1,5.833333333333334e-07
100779,1,6.2e-05
100780,1,1.3666666666666667e-05
100781,1,5.316666666666667e-05
100782,1,0.00021133333333333334
100783,1,0.00019725000000000002
100784,1,3e-06
100785,1,0.0
100786,1,3.091666666666667e-05
100787,1,9.741666666666667e-05
100788,1,8.258333333333334e-05
100789,1,4.95e-05
100790,1,5.691666666666667e-05
100791,1,5.991666666666667e-05
100792,1,0.00011116666666666668
100793,1,5.683333333333334e-05
100794,1,7.625e-05
100795,1,8.841666666666668e-05
100796,1,7.041666666666668e-05
100797,1,2.7666666666666664e-05
100798,1,2.4583333333333336e-05
100799,1,0.00032741666666666667
100800,1,0.000545
100801,1,7.750000000000001e-05
100802,1,1.3500000000000001e-05
100803,1,0.0
100804,1,8.291666666666667e-05
100805,1,0.0001411666666666667
100806,1,0.00011466666666666668
100807,1,0.0
100808,1,5.158333333333334e-05
100809,1,3.2749999999999996e-05
100810,1,1.8083333333333334e-05
100811,1,1.9166666666666664e-06
100812,1,1.25e-05
100813,1,5.116666666666667e-05
100814,1,0.0002346666666666667
100815,1,0.00019925000000000002
100816,1,0.0
100817,1,1.9166666666666664e-06
100818,1,7.266666666666667e-05
100819,1,0.00034858333333333334
100820,1,0.0
100821,1,0.0
100822,1,0.00010283333333333333
100823,1,0.00011708333333333334
100824,1,8.233333333333333e-05
100825,1,0.000205
100826,1,0.00020616666666666667
100827,1,7.65e-05
100828,1,0.00019908333333333334
100829,1,8.733333333333333e-05
100830,1,0.0
100831,1,5.991666666666667e-05
100832,1,6.9e-05
100833,1,4.2833333333333335e-05
100834,1,4.749999999999999e-06
100835,1,3.516666666666666e-05
100836,1,7.133333333333335e-05
100837,1,2.8e-05
100838,1,2.75e-05
100839,1,3.958333333333334e-05
100840,1,0.0
100841,1,9.475e-05
100842,1,7.908333333333334e-05
100843,1,0.00010175
100844,1,0.0
100845,1,0.0
100846,1,7.508333333333335e-05
100847,1,8.608333333333334e-05
100848,1,9.925e-05
100849,1,1.925e-05
100850,1,9.175000000000001e-05
100851,1,4.758333333333333e-05
100852,1,7.058333333333335e-05
100853,1,5.525000000000001e-05
100854,1,5.25e-05
100855,1,1.6083333333333332e-05
100856,1,0.0002425833333333333
100857,1,0.000264
100858,1,6.649999999999999e-05
100859,1,1.45e-05
100860,1,0.0
100861,1,7.8e-05
100862,1,5.016666666666667e-05
100863,1,2.3333333333333336e-05
100864,1,6.616666666666667e-05
100865,1,7.283333333333333e-05
100866,1,5.05e-05
100867,1,0.00030575000000000003
100868,1,3.1333333333333334e-05
100869,1,9.033333333333334e-05
100870,1,2.35e-05
100871,1,8.675000000000001e-05
100872,1,1.65e-05
100873,1,1.8333333333333336e-05
100874,1,0.00012649999999999998
100875,1,4.083333333333334e-05
100876,1,6.058333333333334e-05
100877,1,2.8750000000000004e-05
100878,1,5.225e-05
100879,1,0.00036816666666666665
100880,1,8.516666666666666e-05
100881,1,3.7416666666666664e-05
100882,1,0.0
100883,1,8.591666666666668e-05
100884,1,1.3166666666666667e-05
100885,1,0.00027058333333333334
100886,1,0.00015291666666666668
100887,1,0.0
100888,1,2.116666666666667e-05
100889,1,9.083333333333334e-05
100890,1,4.600000000000001e-05
100891,1,1.55e-05
100892,1,8.45e-05
100893,1,1.325e-05
100894,1,1.6250000000000002e-05
100895,1,2.5666666666666666e-05
100896,1,1.375e-05
100897,1,6.6666666666666675e-06
100898,1,1.3083333333333336e-05
100899,1,2.666666666666667e-06
100900,1,7.55e-05
100901,1,2.0583333333333333e-05
100902,1,1.3083333333333336e-05
100903,1,2.0166666666666664e-05
100904,1,0.0
100905,1,0.00016366666666666667
100906,1,5.916666666666668e-05
100907,1,0.00010658333333333334
100908,1,6.366666666666668e-05
100909,1,3.1916666666666665e-05
100910,1,1.0416666666666666e-05
100911,1,5.666666666666667e-06
100912,1,1.6416666666666665e-05
100913,1,7.2e-05
100914,1,3.616666666666667e-05
100915,1,4.9250000000000004e-05
100916,1,6.666666666666667e-05
100917,1,4.966666666666666e-05
100918,1,9.458333333333335e-05
100919,1,5.7833333333333334e-05
100920,1,4.1250000000000007e-05
100921,1,4.133333333333333e-05
100922,1,0.00019891666666666669
100923,1,0.0
100924,1,0.0
100925,1,5.7833333333333334e-05
100926,1,3.1916666666666665e-05
100927,1,6.583333333333334e-05
100928,1,7.558333333333333e-05
100929,1,4.508333333333333e-05
100930,1,5.733333333333334e-05
100931,1,0.0
100932,1,5.5416666666666674e-05
100001,2,6.979166666666667e-06
100002,2,3.3680555555555556e-06
100003,2,4.2013888888888896e-06
100004,2,0.0
100005,2,4.017361111111111e-05
100006,2,2.0069444444444447e-05
100007,2,2.743055555555556e-05
100008,2,5.78125e-05
100009,2,3.7291666666666674e-05
100010,2,4.836805555555556e-05
