node,class,lambda0
100480,1,0.04733333333333334
100481,1,0.08883333333333335
100482,1,0.1105
100483,1,0.10258333333333333
100484,1,0.11249999999999999
100485,1,0.09108333333333334
100486,1,0.09433333333333332
100487,1,0.11158333333333334
100488,1,0.11875000000000001
100489,1,0.06391666666666668
100490,1,0.09308333333333332
100491,1,0.26
100492,1,0.09233333333333332
100493,1,0.13358333333333333
100494,1,0.05416666666666667
100495,1,0.05816666666666667
100496,1,0.09758333333333334
100497,1,0.08908333333333333
100498,1,0.10808333333333332
100499,1,0.20366666666666666
100500,1,0.12274999999999998
100501,1,0.10058333333333332
100502,1,0.03816666666666667
100503,1,0.02258333333333333
100504,1,0.613
100505,1,0.26649999999999996
100506,1,0.159
100507,1,0.13091666666666668
100508,1,0.7005833333333333
100509,1,0.21366666666666664
100510,1,0.098
100511,1,0.0
100512,1,0.04058333333333333
100513,1,0.010083333333333333
100514,1,0.030833333333333338
100515,1,0.058249999999999996
100516,1,0.06541666666666666
100517,1,0.13016666666666665
100518,1,0.10608333333333334
100519,1,0.19083333333333333
100520,1,0.002833333333333333
100521,1,0.10541666666666666
100522,1,0.04475
100523,1,0.006750000000000001
100524,1,0.0014999999999999998
100525,1,0.0095
100526,1,0.013333333333333332
100527,1,0.009750000000000002
100528,1,0.029416666666666664
100529,1,0.5642499999999999
100530,1,0.05808333333333334
100531,1,0.06916666666666667
100532,1,0.07724999999999999
100533,1,0.03191666666666667
100534,1,0.0
100535,1,0.0
100536,1,0.0
100537,1,0.016
100538,1,0.0
100539,1,0.0105
100540,1,0.0
100541,1,0.012750000000000001
100542,1,0.0
100543,1,0.0
100544,1,0.016
100545,1,0.0
100546,1,0.029083333333333336
100547,1,0.26216666666666666
100548,1,0.0
100549,1,0.004166666666666667
100550,1,0.05441666666666667
100551,1,0.09266666666666666
100552,1,0.09583333333333334
100553,1,0.13891666666666666
100554,1,0.06625
100555,1,0.09033333333333332
100556,1,0.06175
100557,1,0.05216666666666667
100558,1,0.06508333333333333
100559,1,0.06341666666666666
100560,1,0.044000000000000004
100561,1,0.07033333333333333
100562,1,0.16441666666666666
100563,1,0.10708333333333334
100564,1,0.092
100565,1,0.12125000000000001
100566,1,0.10283333333333333
100567,1,0.0
