node,class,lambda0
100001,1,0.0041875
100002,1,0.0020208333333333332
100003,1,0.0025208333333333333
100004,1,0.0
100005,1,0.024104166666666663
100006,1,0.012041666666666666
100007,1,0.016458333333333335
100008,1,0.0346875
100009,1,0.022375
100010,1,0.029020833333333336
100011,1,0.007854166666666667
100012,1,0.026958333333333334
100013,1,0.018145833333333333
100014,1,0.018166666666666664
100015,1,0.009020833333333334
100016,1,0.0059375
100017,1,0.0064375000000000005
100018,1,0.01375
100019,1,0.006458333333333333
100020,1,0.005916666666666667
100021,1,0.0128125
100022,1,0.018333333333333333
100023,1,0.028062499999999997
100024,1,0.0091875
100025,1,0.011666666666666665
100026,1,0.0061875
100027,1,0.005854166666666666
100028,1,0.01627083333333333
100029,1,0.0014375
100030,1,0.0033750000000000004
100031,1,0.0002291666666666667
100032,1,0.012125
100033,1,0.0013125
100034,1,0.0095625
100035,1,0.0011875
100036,1,0.021
100037,1,0.0017291666666666666
100038,1,0.005166666666666666
100039,1,0.0015833333333333333
100040,1,0.011020833333333334
100041,1,0.007479166666666666
100042,1,0.005229166666666667
100043,1,0.0049375
100044,1,0.00425
100045,1,0.004854166666666666
100046,1,0.004791666666666667
100047,1,0.006395833333333333
100048,1,0.009770833333333333
100049,1,0.006479166666666666
100050,1,0.004916666666666666
100051,1,0.015166666666666669
100052,1,0.011916666666666666
100053,1,0.014458333333333332
100054,1,0.005270833333333332
100055,1,0.007
100056,1,0.010729166666666666
100057,1,0.0066458333333333335
100058,1,0.013729166666666666
100059,1,0.0030833333333333333
100060,1,0.010270833333333333
100061,1,0.004833333333333333
100062,1,0.010854166666666666
100063,1,0.007604166666666666
100064,1,0.0044375000000000005
100065,1,0.0012083333333333332
100066,1,0.002
100067,1,0.0020625
100068,1,0.0014375
100069,1,0.002583333333333333
100070,1,0.004520833333333332
100071,1,0.006937499999999999
100072,1,0.0035208333333333333
100073,1,0.0026875
100074,1,0.004395833333333333
100075,1,0.0018333333333333335
100076,1,0.014958333333333332
100077,1,0.004458333333333333
100078,1,0.004625
100079,1,0.0044375000000000005
100080,1,0.0025208333333333333
100081,1,0.004208333333333333
100082,1,0.005166666666666666
100083,1,0.019979166666666666
100084,1,0.02275
100085,1,0.026562500000000003
100086,1,0.019666666666666666
100087,1,0.018666666666666668
100088,1,0.01564583333333333
100089,1,0.0085
100090,1,0.009083333333333332
100091,1,0.0039791666666666664
100092,1,0.012375
100093,1,0.015791666666666666
100094,1,0.018645833333333334
100095,1,0.007229166666666666
100096,1,0.0073124999999999996
100097,1,0.0067083333333333335
100098,1,0.005520833333333333
100099,1,0.0053125
100100,1,0.003916666666666666
100101,1,0.003604166666666667
100102,1,0.0055833333333333325
100103,1,0.006291666666666666
100104,1,0.0045000000000000005
100105,1,0.005375
100106,1,0.004125
100107,1,0.0011458333333333333
100108,1,0.0118125
100109,1,0.0015416666666666667
100110,1,0.0024166666666666664
100111,1,0.0055833333333333325
100112,1,0.0050625
100113,1,0.0023125
100114,1,0.0025
100115,1,0.003541666666666667
100116,1,0.013958333333333335
100117,1,0.0021458333333333334
100118,1,0.0024375000000000004
100119,1,0.00041666666666666664
100120,1,0.004416666666666667
100121,1,0.0030625
100122,1,0.004291666666666667
100123,1,0.007291666666666667
100124,1,0.0043125
100125,1,0.005270833333333332
100126,1,0.005812500000000001
100127,1,0.0026458333333333334
100128,1,0.0032708333333333335
100129,1,0.0051875
100130,1,0.011687499999999998
100131,1,0.014645833333333334
