node,class,lambda0
100001,1,0.025124999999999998
100002,1,0.012124999999999999
100003,1,0.015125
100004,1,0.0
100005,1,0.14462499999999998
100006,1,0.07225
100007,1,0.09874999999999999
100008,1,0.208125
100009,1,0.13424999999999998
100010,1,0.17412499999999997
100011,1,0.047125
100012,1,0.16174999999999998
100013,1,0.108875
100014,1,0.10899999999999999
100015,1,0.054125000000000006
100016,1,0.035625
100017,1,0.038625
100018,1,0.08249999999999999
100019,1,0.03875
100020,1,0.035500000000000004
100021,1,0.076875
100022,1,0.11
100023,1,0.168375
100024,1,0.05512499999999999
100025,1,0.07
100026,1,0.03712499999999999
100027,1,0.035124999999999997
100028,1,0.09762499999999999
100029,1,0.008625
100030,1,0.02025
100031,1,0.001375
100032,1,0.07275
100033,1,0.007875
100034,1,0.05737499999999999
100035,1,0.0071249999999999985
100036,1,0.126
100037,1,0.010374999999999999
100038,1,0.030999999999999996
100039,1,0.0095
100040,1,0.06612499999999999
100041,1,0.044875
100042,1,0.031375
100043,1,0.029624999999999995
100044,1,0.0255
100045,1,0.029124999999999995
100046,1,0.028749999999999998
100047,1,0.038375
100048,1,0.05862499999999999
100049,1,0.038875
100050,1,0.029499999999999995
100051,1,0.091
100052,1,0.0715
100053,1,0.08675
100054,1,0.03162499999999999
100055,1,0.042
100056,1,0.064375
100057,1,0.039875
100058,1,0.08237499999999999
100059,1,0.0185
100060,1,0.061625000000000006
100061,1,0.028999999999999995
100062,1,0.06512499999999999
100063,1,0.045625
100064,1,0.026624999999999996
100065,1,0.007249999999999999
100066,1,0.011999999999999999
100067,1,0.012374999999999999
100068,1,0.008625
100069,1,0.015499999999999998
100070,1,0.027124999999999996
100071,1,0.041624999999999995
100072,1,0.021124999999999998
100073,1,0.016124999999999997
100074,1,0.026374999999999996
100075,1,0.011
100076,1,0.08975
100077,1,0.02675
100078,1,0.027749999999999997
100079,1,0.026624999999999996
100080,1,0.015125
100081,1,0.025249999999999998
100082,1,0.030999999999999996
100083,1,0.11987500000000001
100084,1,0.13649999999999998
100085,1,0.159375
100086,1,0.11799999999999998
100087,1,0.112
100088,1,0.09387499999999999
100089,1,0.051
100090,1,0.05449999999999999
100091,1,0.023874999999999997
100092,1,0.07424999999999998
100093,1,0.09475
100094,1,0.111875
100095,1,0.043375
100096,1,0.043875
100097,1,0.040249999999999994
100098,1,0.033124999999999995
100099,1,0.031875
100100,1,0.0235
100101,1,0.021625
100102,1,0.033499999999999995
100103,1,0.03774999999999999
100104,1,0.027
100105,1,0.032249999999999994
100106,1,0.024749999999999998
100107,1,0.006875
100108,1,0.070875
100109,1,0.00925
100110,1,0.014499999999999997
100111,1,0.033499999999999995
100112,1,0.030375
100113,1,0.013874999999999998
100114,1,0.015000000000000001
100115,1,0.02125
100116,1,0.08374999999999999
100117,1,0.012875
100118,1,0.014624999999999999
100119,1,0.0025
100120,1,0.026499999999999996
100121,1,0.018375
100122,1,0.02575
100123,1,0.04375
100124,1,0.025874999999999995
100125,1,0.03162499999999999
100126,1,0.034875
100127,1,0.015875
100128,1,0.019625
100129,1,0.031125
100130,1,0.07012499999999999
100131,1,0.087875
100132,1,0.168125
100133,1,0.0195
100134,1,0.07100000000000001
100135,1,0.135875
100136,1,0.146375
100137,1,0.283
100138,1,0.104
100139,1,0.10099999999999999
100140,1,0.14075000000000001
100141,1,0.165125
100142,1,0.139875
100143,1,0.23262499999999997
100144,1,0.09112499999999998
100145,1,0.023375
100146,1,0.027124999999999996
100147,1,0.03675
100148,1,0.017374999999999998
100149,1,0.033374999999999995
100150,1,0.019375
100151,1,0.18587499999999998
100152,1,0.0
100153,1,0.1425
100154,1,0.24575
100155,1,0.20525
100156,1,0.19712499999999997
100157,1,0.16849999999999998
100158,1,0.204375
100159,1,0.2515
100160,1,0.22049999999999997
100161,1,0.250625
100162,1,0.235
100163,1,0.22412500000000002
100164,1,0.18662499999999999
100165,1,0.29412499999999997
100166,1,0.057874999999999996
100167,1,0.14537499999999998
100168,1,0.0035
100169,1,0.15024999999999997
100170,1,0.19537499999999997
100171,1,0.193625
100172,1,0.127375
100173,1,0.004
100174,1,0.07824999999999999
100175,1,0.11299999999999999
100176,1,0.076375
100177,1,0.072375
100178,1,0.143625
100179,1,0.16024999999999998
100180,1,0.10537499999999998
100181,1,0.13349999999999998
100182,1,0.128
100183,1,0.108875
100184,1,0.173125
100185,1,0.006875
100186,1,0.13337499999999997
100187,1,0.084
100188,1,0.026499999999999996
100189,1,0.010249999999999999
100190,1,0.21062499999999998
100191,1,0.058124999999999996
100192,1,0.04924999999999999
100193,1,0.09574999999999999
100194,1,0.057749999999999996
100195,1,0.11362499999999999
100196,1,0.0
100197,1,0.048499999999999995
100198,1,0.055375
100199,1,0.0
100200,1,0.19449999999999998
100201,1,0.04625
100202,1,0.11412499999999998
100203,1,0.057124999999999995
100204,1,0.049374999999999995
100205,1,0.09012499999999998
100206,1,0.233125
100207,1,0.12474999999999999
100208,1,0.165125
100209,1,0.074625
100210,1,0.0
100211,1,0.08349999999999999
100212,1,0.23637499999999997
100213,1,0.153
100214,1,0.112
100215,1,0.087375
100216,1,0.130625
100217,1,0.0
100218,1,0.028249999999999997
100219,1,0.0
100220,1,0.175125
100221,1,0.145625
100222,1,0.104875
100223,1,0.068
100224,1,0.027
100225,1,0.333375
100226,1,0.28974999999999995
100227,1,0.21987499999999996
100228,1,0.088
100229,1,0.14925
100230,1,0.18012499999999998
100231,1,0.117625
100232,1,0.187
100233,1,0.09662499999999999
100234,1,0.0
100235,1,0.0
100236,1,0.034624999999999996
100237,1,0.38587499999999997
100238,1,0.26237499999999997
100239,1,0.311625
100240,1,0.06225
100241,1,0.194375
100242,1,0.19774999999999998
100243,1,0.19887499999999997
100244,1,0.162875
100245,1,0.05237499999999999
100246,1,0.09649999999999999
100247,1,0.0
100248,1,0.0005
100249,1,0.025874999999999995
100250,1,0.059875
100251,1,0.17225
100252,1,0.12262500000000001
100253,1,0.042874999999999996
100254,1,0.0
100255,1,0.0
100256,1,0.007625000000000001
100257,1,0.08775
100258,1,0.126625
100259,1,0.1845
100260,1,0.09799999999999999
100261,1,0.12262500000000001
100262,1,0.009625
100263,1,0.09712499999999999
100264,1,0.073375
100265,1,0.14587499999999998
100266,1,0.06387499999999999
100267,1,0.0035
100268,1,0.0005
100269,1,0.028624999999999998
100270,1,0.0
100271,1,0.041499999999999995
100272,1,0.0
100273,1,0.0
100274,1,0.0
100275,1,0.0
100276,1,0.0
100277,1,0.0
100278,1,0.0
100279,1,0.0
100280,1,0.0
100281,1,0.0
100282,1,0.0085
100283,1,0.000625
100284,1,0.16049999999999998
100285,1,0.17475
100286,1,0.162625
100287,1,0.1095
100288,1,0.08312499999999999
100289,1,0.130125
100290,1,0.143
