,300001,300003,300005,300007,300009,300011,300013,300015,300017,300019,300021,300023,300025,300027,300029,300031,300033,300035,300037,300039,300041,300043,300045,300047,300049,300051,300053,300055,300057,300059,300061,300063,300065,300067,300069,300071,300073,300075,300077,300079,300081,300083,300085,300087,300089,300091,300093,300095,300097,300099,300101,300103,300105,300107,300109,300111,300113,300115
100149,0.902,2.102,1.694,0.756,2.275,2.361,1.458,2.399,3.438,4.047,5.61,7.976,5.729,4.724,5.247,1.849,3.441,4.334,6.141,9.312,2.757,3.43,4.387,4.283,7.155,4.674,3.708,6.115,7.257,7.894,4.694,6.243,6.91,7.177,12.867,11.888,12.196,12.412,14.691,19.404,10.803,9.32,8.84,15.919,19.047,24.342,23.817,31.721,28.78,25.608,9.467,7.624,13.436,7.411,61.454,34.332,19.903,22.747
100150,0.681,2.448,2.041,1.102,2.054,2.14,1.141,2.471,2.839,3.826,5.389,7.755,5.508,4.899,5.593,2.195,3.787,4.681,6.487,9.658,2.535,3.776,4.166,4.63,7.502,4.452,3.487,5.894,7.036,7.673,5.041,6.59,7.257,7.523,12.646,11.667,11.974,12.191,14.47,19.183,10.582,9.098,8.618,15.698,18.825,24.121,23.595,31.5,28.558,25.387,9.246,7.97,13.783,7.758,61.8,34.678,20.25,23.094
100151,1.192,2.66,2.253,1.314,2.565,1.987,0.816,2.145,2.472,4.337,5.119,7.629,6.019,4.592,5.805,2.407,3.999,4.893,6.7,9.871,3.046,3.988,4.677,4.842,7.714,4.963,3.998,6.405,7.547,8.184,5.253,6.802,7.469,7.735,13.157,12.178,12.485,12.702,14.981,19.694,10.695,9.609,9.129,16.209,19.336,24.632,24.106,32.011,29.069,25.898,9.121,8.183,13.995,7.97,62.013,34.891,20.462,23.306
100152,4.198,5.86,5.453,4.514,5.419,3.948,3.001,1.503,2.142,3.717,3.627,6.13,5.374,3.487,8.151,4.273,4.363,5.257,6.889,8.5,5.901,7.01,7.531,7.864,10.736,7.818,6.051,5.752,9.094,7.531,8.994,9.824,11.325,10.757,11.778,10.799,11.107,11.323,13.602,18.315,9.196,8.231,7.751,12.511,17.958,23.253,20.408,30.632,27.691,24.519,7.622,10.528,16.34,10.316,64.358,33.52,19.091,25.651
100153,1.366,3.268,2.861,1.922,2.866,1.65,0.374,1.583,1.91,3.485,4.556,7.067,5.466,4.029,6.413,3.015,4.607,5.501,7.819,9.043,3.348,4.457,4.979,5.311,8.183,5.265,4.3,6.706,7.848,8.485,5.861,7.271,7.938,8.205,13.459,12.479,12.787,13.004,15.282,19.995,10.133,9.911,9.431,16.511,19.638,24.933,24.408,32.313,29.371,26.199,8.558,8.79,14.603,8.578,62.62,34.063,19.634,23.914
100154,2.147,3.562,3.155,2.216,3.249,2.032,0.848,0.955,1.822,3.397,3.928,6.438,5.676,3.401,6.707,3.309,4.664,5.558,7.19,8.414,3.731,4.89,5.362,5.744,8.616,5.648,4.683,6.053,8.231,7.832,6.155,7.704,8.371,8.637,12.086,11.107,11.415,11.631,13.91,18.623,9.504,8.539,8.058,12.82,18.266,23.561,20.717,30.94,27.999,24.827,7.93,9.084,14.897,8.872,62.914,33.434,19.006,24.208
100155,2.412,3.612,3.204,2.266,3.785,2.296,1.112,1.593,2.553,4.128,4.038,6.548,5.785,3.434,6.757,3.358,4.774,5.667,7.3,8.448,4.266,4.939,5.897,5.793,8.665,6.184,5.218,6.163,8.767,7.942,6.204,7.753,8.42,8.687,12.196,11.216,11.524,11.741,14.02,18.733,9.614,8.648,8.168,12.929,18.375,23.67,20.827,31.05,28.108,24.936,8.039,9.134,14.946,8.921,62.964,33.468,19.039,24.257
100156,2.786,3.986,3.578,2.64,3.866,2.649,1.465,1.076,2.036,3.611,3.52,6.031,5.268,2.917,8.044,4.167,4.256,5.15,6.783,7.93,4.348,5.313,5.979,6.167,9.039,6.265,5.3,5.645,8.987,7.425,6.578,8.127,8.794,9.061,11.679,10.699,11.007,11.224,13.503,18.215,9.096,8.131,7.651,12.412,17.858,23.153,20.309,30.533,27.591,24.419,7.522,10.422,16.234,10.209,64.252,32.95,18.522,25.545
100157,1.621,2.82,2.413,1.474,2.993,3.08,0.85,1.791,2.386,4.766,4.72,7.23,6.448,4.116,5.965,2.567,4.159,5.053,6.859,10.031,3.475,4.148,5.106,5.002,7.874,5.392,4.427,6.834,7.976,8.613,5.413,6.962,7.629,7.895,13.586,12.606,12.914,13.131,15.41,20.123,10.296,10.038,9.558,16.638,19.765,25.06,24.535,32.44,29.498,26.326,8.721,8.342,14.155,8.13,62.172,35.051,20.622,23.466
100158,0.452,2.266,2.256,1.317,1.723,1.201,1.024,2.338,2.338,3.495,5.058,7.424,5.178,4.957,5.808,2.642,4.234,5.127,6.934,10.105,2.205,3.315,3.836,4.168,7.04,4.122,3.157,5.563,6.706,7.343,4.859,6.128,6.795,7.062,12.316,11.336,11.644,11.861,14.14,18.853,10.252,8.768,8.288,15.368,18.495,23.79,23.265,31.17,28.228,25.056,8.915,8.185,13.997,7.973,62.015,35.125,20.697,23.308
100159,0.946,2.579,2.569,1.63,2.048,1.518,0.883,2.197,2.197,3.82,4.392,7.749,5.502,4.601,6.121,2.955,4.547,5.44,7.247,10.418,2.53,3.639,4.161,4.493,7.365,4.447,3.482,5.888,7.03,7.667,5.172,6.453,7.12,7.386,12.641,11.661,11.969,12.186,14.464,19.177,10.577,9.093,8.613,15.693,18.82,24.115,23.59,31.495,28.553,25.381,9.24,8.498,14.31,8.286,62.328,35.438,21.01,23.621
100160,1.349,3.187,3.176,2.237,2.451,1.234,0.187,1.724,1.723,3.057,3.919,6.498,4.739,4.209,6.728,3.562,5.154,6.048,8.013,9.222,2.933,4.043,4.564,4.896,7.768,4.85,3.885,6.291,7.434,8.071,5.78,6.856,7.523,7.79,13.044,12.064,12.372,12.589,14.868,19.581,9.563,9.496,9.016,16.096,19.223,24.518,23.993,31.898,28.956,25.784,7.989,9.106,14.918,8.893,62.936,34.242,19.813,24.229
100161,1.675,3.512,3.502,2.563,2.777,1.318,0.735,1.234,1.001,2.542,3.429,6.008,4.335,4.144,7.054,3.888,4.997,5.891,7.524,9.157,3.259,4.368,4.889,5.222,8.094,5.176,4.21,4.712,7.759,6.492,6.105,7.182,7.849,8.115,11.465,10.485,10.793,11.01,13.289,18.002,9.073,7.917,7.437,14.517,17.644,22.94,22.414,30.319,27.377,24.205,7.499,9.431,15.244,9.219,63.261,34.177,19.749,24.554
100162,1.913,3.75,3.74,2.801,3.015,1.797,0.973,0.906,1.242,2.816,3.437,6.016,4.797,3.556,7.292,4.126,4.819,5.713,7.346,8.569,3.496,4.606,5.127,5.46,8.332,5.414,4.448,5.175,7.997,6.954,6.343,7.42,8.087,8.353,11.927,10.948,11.255,11.472,13.751,18.464,9.081,8.379,7.899,14.979,18.106,23.402,22.876,30.781,27.839,24.667,7.507,9.669,15.481,9.457,63.499,33.589,19.161,24.792
100163,2.432,4.03,3.623,2.684,3.534,2.317,1.133,0.469,1.531,3.105,3.698,6.208,5.445,3.171,8.222,4.344,4.434,5.328,6.96,8.184,4.016,5.125,5.647,5.979,8.851,5.933,4.968,5.823,8.516,7.602,6.623,7.939,8.606,8.873,11.856,10.877,11.184,11.401,13.68,18.393,9.274,8.308,7.828,12.589,18.035,23.331,20.487,30.71,27.768,24.597,7.7,10.599,16.411,10.386,64.429,33.204,18.775,25.722
100164,3.348,4.879,4.472,3.533,4.569,3.098,1.926,0.365,1.292,2.867,2.928,5.438,4.676,2.788,7.429,3.552,3.641,4.535,6.168,7.801,5.05,6.16,6.681,7.014,9.885,6.967,5.201,5.053,8.395,6.832,8.273,8.974,10.604,9.907,11.086,10.107,10.415,10.631,12.91,17.623,8.504,7.539,7.059,11.82,17.266,22.561,19.717,29.94,26.999,23.827,6.93,9.807,15.619,9.594,63.637,32.821,18.393,24.93
100165,2.256,4.094,4.083,3.144,3.358,2.426,1.317,0.472,0.621,2.195,2.817,5.395,4.176,3.391,8.033,4.155,4.245,5.139,6.771,8.405,3.84,4.949,5.471,5.803,8.675,5.757,4.792,4.554,7.896,6.333,6.686,7.763,8.43,8.697,11.306,10.327,10.634,10.851,13.13,17.843,8.461,7.758,7.278,14.358,17.485,22.781,22.256,30.16,27.218,24.047,6.886,10.41,16.222,10.198,64.24,33.425,18.996,25.533
100166,2.99,4.828,4.817,3.878,4.211,2.74,2.051,1.09,0.601,1.71,2.299,4.877,3.7,3.363,8.005,4.127,4.217,5.111,6.743,8.377,4.692,5.802,6.323,6.656,9.528,6.61,5.341,4.077,7.419,5.857,8.848,8.616,9.283,9.549,10.83,9.85,10.158,10.375,12.654,17.367,7.943,7.282,6.802,13.882,17.009,22.304,21.779,29.684,26.742,23.57,6.369,10.382,16.194,10.17,64.212,33.397,18.968,25.505
100167,3.044,4.882,4.871,3.932,4.265,2.794,2.105,0.567,0.988,2.563,2.662,5.172,4.41,2.954,7.596,3.718,3.808,4.702,6.334,7.968,4.746,5.856,6.377,6.71,9.581,6.663,4.897,4.787,8.129,6.566,8.439,8.67,9.336,9.603,10.82,9.841,10.148,10.365,12.644,17.357,8.238,7.273,6.792,11.554,16.999,22.295,19.451,29.674,26.732,23.561,6.664,9.973,15.785,9.761,63.803,32.988,18.559,25.096
100168,1.787,3.49,3.688,2.75,2.085,0.358,1.472,2.652,1.774,1.623,3.186,5.551,3.305,5.04,7.241,4.075,5.667,6.56,8.367,11.538,2.566,3.676,4.197,4.53,7.402,4.484,2.717,3.682,6.222,5.462,7.467,6.49,7.157,7.423,10.435,9.455,9.763,9.98,12.259,16.972,8.379,6.887,6.407,13.487,16.614,21.909,21.384,29.289,26.347,23.175,7.043,9.618,15.43,9.406,63.448,36.558,22.129,24.741
100169,1.957,3.659,3.858,2.919,2.254,0.601,1.31,2.216,1.337,1.792,3.355,5.721,3.474,4.603,7.41,4.244,5.836,6.73,7.983,9.616,2.736,3.845,4.367,4.699,7.571,4.653,2.886,3.852,6.391,5.631,7.636,6.659,7.326,7.593,10.604,9.625,9.932,10.149,12.428,17.141,8.548,7.056,6.576,13.656,16.783,22.079,21.553,29.458,26.516,23.344,7.212,9.787,15.6,9.575,63.617,34.636,20.208,24.911
100170,1.565,4.089,3.392,2.453,2.684,0.981,0.972,1.374,1.017,2.222,3.246,6.15,3.904,4.284,6.944,3.778,5.137,6.031,7.663,9.297,3.165,4.275,4.796,5.129,8.0,5.082,3.316,4.281,6.821,6.06,8.066,7.089,7.755,8.022,11.034,10.054,10.362,10.579,12.857,17.57,8.978,7.486,7.006,14.086,17.213,22.508,21.983,29.888,26.946,23.774,7.642,9.322,15.134,9.109,63.152,34.317,19.888,24.445
100171,2.524,4.795,4.351,3.412,3.389,1.918,1.585,0.953,0.581,1.687,2.743,5.321,3.668,3.847,8.488,4.611,4.7,5.594,7.226,8.86,3.871,4.981,5.502,5.834,8.706,5.788,4.021,4.046,7.388,5.825,8.771,7.794,8.461,8.728,10.798,9.819,10.126,10.343,12.622,17.335,8.387,7.25,6.77,13.85,16.977,22.273,21.747,29.652,26.71,23.539,6.812,10.865,16.678,10.653,64.695,33.88,19.451,25.988
100172,2.374,4.077,4.275,3.337,2.672,1.201,1.366,1.748,0.869,1.656,3.008,5.767,3.521,4.135,7.828,4.662,4.989,5.882,7.515,9.148,3.153,4.263,4.784,5.117,7.989,5.07,3.304,3.898,7.24,5.677,8.054,7.077,7.744,8.01,10.65,9.671,9.978,10.195,12.474,17.187,8.595,7.103,6.622,13.702,16.83,22.125,21.6,29.504,26.563,23.391,7.258,10.205,16.017,9.992,64.035,34.168,19.74,25.328
100173,1.777,3.479,3.678,2.739,2.074,0.603,1.754,2.505,1.627,1.476,3.039,5.404,3.158,4.893,7.23,4.064,5.656,6.549,8.356,11.527,2.556,3.665,4.186,4.519,7.391,4.473,2.706,3.535,6.877,5.315,7.456,6.479,7.146,7.412,10.288,9.308,9.616,9.833,12.112,16.824,8.232,6.74,6.26,13.34,16.467,21.762,21.237,29.142,26.2,23.028,6.896,9.607,15.419,9.395,63.437,36.547,22.119,24.73
100174,2.198,3.9,4.099,3.16,2.495,1.024,1.756,2.077,1.199,1.532,3.278,5.643,3.397,4.465,7.651,4.485,5.318,6.212,7.844,9.478,2.977,4.086,4.608,4.94,7.812,4.894,3.127,3.774,7.116,5.554,7.877,6.9,7.567,7.833,10.527,9.547,9.855,10.072,12.351,17.063,8.471,6.979,6.499,13.579,16.706,22.001,21.476,29.381,26.439,23.267,7.135,10.028,15.841,9.816,63.858,34.498,20.069,25.151
100175,2.4,4.102,4.301,3.362,2.697,1.226,2.76,2.166,1.288,0.783,2.402,4.964,2.717,4.554,7.853,4.687,5.407,6.301,7.933,9.567,3.179,4.288,4.809,5.142,8.014,5.096,3.329,3.095,6.437,4.874,8.079,7.102,7.769,8.035,9.847,8.868,9.175,9.392,11.671,16.384,7.791,6.299,5.819,12.899,16.026,21.322,20.796,28.701,25.759,22.587,6.455,10.23,16.042,10.018,64.06,34.587,20.158,25.353
100176,2.711,4.413,4.612,3.673,3.008,1.537,2.599,2.006,1.127,0.865,2.629,5.036,2.79,4.393,8.164,4.998,5.246,6.14,7.773,9.406,3.49,4.599,5.12,5.453,8.325,5.407,3.64,3.167,6.509,4.946,8.39,7.413,8.08,8.346,9.919,8.94,9.248,9.464,11.743,16.456,7.864,6.372,5.892,12.971,16.099,21.394,20.869,28.774,25.832,22.66,6.528,10.541,16.353,10.329,64.371,34.426,19.998,25.664
100177,3.059,4.762,4.96,4.022,3.357,1.886,2.48,1.886,1.008,0.805,2.509,5.088,3.133,4.274,8.513,5.346,5.127,6.021,7.653,9.287,3.838,4.948,5.469,5.802,8.673,5.755,3.989,3.51,6.852,5.289,8.739,7.762,8.428,8.695,10.263,9.283,9.591,9.808,12.086,16.799,8.207,6.715,6.235,13.315,16.442,21.737,21.212,29.117,26.175,23.003,6.579,10.89,16.702,10.677,64.72,34.307,19.878,26.013
100178,2.945,4.648,4.846,3.907,3.242,1.771,3.06,2.466,1.588,0.306,2.144,4.722,2.459,4.192,8.398,5.232,5.707,6.601,8.233,8.289,3.724,4.833,5.355,5.687,8.559,5.641,3.37,2.837,6.179,4.616,8.624,7.647,8.314,8.581,9.589,8.61,8.917,9.134,11.413,16.126,7.534,6.042,5.561,12.641,15.768,21.064,20.539,28.443,25.501,22.33,6.214,10.775,16.588,10.563,64.605,33.309,18.88,25.899
100179,3.505,5.208,5.406,4.467,3.802,2.331,3.462,3.277,1.989,0.443,1.331,4.373,2.126,4.039,8.958,5.792,6.137,7.03,8.663,8.136,4.948,5.393,6.579,6.247,9.119,6.188,3.767,2.503,5.845,4.283,9.184,8.207,8.874,9.141,9.256,8.276,8.584,8.801,11.08,15.793,7.2,5.708,5.228,12.308,15.435,20.73,20.205,28.11,25.168,21.996,5.864,11.335,17.148,11.123,65.165,33.156,18.727,26.459
100180,4.292,5.995,6.193,5.255,4.59,3.119,2.932,2.339,1.224,0.782,1.393,3.971,2.437,3.441,9.327,5.449,5.539,6.432,8.065,7.538,5.259,6.181,6.89,7.035,9.906,6.5,4.078,2.815,6.157,4.594,9.972,8.995,9.661,9.928,9.567,8.588,8.895,9.112,11.391,16.104,7.037,6.02,5.539,12.619,15.746,21.042,20.517,28.421,25.479,22.308,5.463,11.704,17.516,11.491,56.694,32.558,18.129,26.827
100181,3.857,5.559,5.758,4.819,4.154,2.683,3.704,3.152,2.037,0.958,0.908,3.984,1.738,3.915,9.31,6.144,6.012,6.906,8.539,8.012,4.824,5.745,6.454,6.599,9.471,6.064,3.643,2.379,5.721,4.158,9.536,8.559,9.226,9.492,9.131,8.152,8.46,8.676,10.955,15.668,6.812,5.584,5.104,12.183,15.311,20.606,20.081,27.986,25.044,21.872,5.476,11.687,17.499,11.475,57.167,33.032,18.603,26.81
100182,4.199,5.902,6.1,5.162,4.497,3.026,3.331,2.738,1.623,1.301,1.133,3.711,2.344,3.501,9.386,5.509,5.598,6.492,8.124,7.597,5.166,6.088,6.797,6.942,9.813,6.407,3.985,2.722,6.064,4.501,9.879,8.902,9.568,9.835,9.474,8.495,8.802,9.019,11.298,16.011,6.777,5.926,5.446,12.526,15.653,20.949,20.424,28.328,25.386,22.215,5.202,11.763,17.576,11.551,56.753,32.617,18.189,26.886
100183,4.541,6.243,6.442,5.503,4.838,3.367,3.015,2.57,1.307,1.34,1.285,3.863,2.686,3.333,9.218,5.341,5.43,6.324,7.957,7.43,5.508,6.429,7.139,7.283,10.155,6.748,4.327,3.063,6.405,4.842,10.22,9.243,9.91,10.176,9.816,8.836,9.144,9.361,11.639,16.352,6.929,6.268,5.788,12.868,15.995,21.29,20.765,28.67,25.728,22.556,5.354,11.595,17.408,11.383,56.585,32.45,18.021,26.719
100184,3.162,4.864,5.063,4.124,3.459,1.988,2.07,1.477,0.598,1.254,2.116,4.694,3.235,3.864,8.506,4.628,4.718,5.611,7.244,8.877,3.941,5.05,5.572,5.904,8.776,5.858,4.091,3.613,6.955,5.392,8.841,7.864,8.531,8.797,10.365,9.386,9.693,9.91,12.189,16.902,7.76,6.817,6.337,13.417,16.544,21.84,21.314,29.219,26.277,23.106,6.186,10.883,16.695,10.67,64.713,33.897,19.469,26.006
100185,3.151,4.988,4.978,4.039,4.155,2.684,2.211,1.618,0.506,1.191,1.745,4.323,3.146,4.005,8.647,4.769,4.859,5.752,7.385,7.89,4.637,5.746,6.268,6.6,9.472,6.554,4.787,3.523,6.866,5.303,9.537,8.56,9.227,9.493,10.276,9.296,9.604,9.821,12.1,16.813,7.389,6.728,6.248,13.328,16.455,21.75,21.225,29.13,26.188,23.016,5.815,11.024,16.836,10.811,64.854,32.91,18.481,26.147
100186,3.514,5.217,5.415,4.477,3.812,2.341,2.56,1.966,0.851,0.816,1.813,4.392,2.797,3.861,8.995,5.117,5.207,6.101,7.733,7.958,4.293,5.403,5.924,6.257,9.128,6.21,4.438,3.175,6.517,4.954,9.194,8.217,8.883,9.15,9.927,8.948,9.255,9.472,11.751,16.464,7.457,6.379,5.899,12.979,16.106,21.402,20.876,28.781,25.839,22.668,5.883,11.372,17.184,11.16,65.202,32.978,18.549,26.495
100187,1.528,3.231,3.429,2.491,1.826,0.355,1.506,2.646,1.767,1.616,3.179,5.545,3.299,5.033,6.982,3.816,5.408,6.301,8.108,11.279,2.307,3.417,3.938,4.271,7.143,4.224,2.458,3.676,5.963,5.455,7.208,6.231,6.898,7.164,10.428,9.449,9.756,9.973,12.252,16.965,8.373,6.881,6.4,13.48,16.607,21.903,21.378,29.282,26.341,23.169,7.036,9.359,15.171,9.146,63.189,36.299,21.87,24.482
100188,1.494,3.196,3.395,2.456,1.791,0.348,1.499,3.025,2.146,1.995,3.558,5.924,3.677,5.412,6.947,3.781,5.373,6.267,8.073,11.244,2.273,3.382,3.904,4.236,7.108,4.19,2.216,4.055,5.721,5.834,7.173,6.196,6.863,7.129,10.807,9.828,10.135,10.352,12.631,17.344,8.752,7.26,6.779,13.859,16.986,22.282,21.757,29.661,26.719,23.548,7.415,9.324,15.137,9.112,63.154,36.264,21.836,24.447
100189,2.625,4.328,4.526,3.587,2.922,1.451,2.602,2.71,1.831,0.924,2.487,4.853,2.606,5.19,8.078,4.912,6.504,7.398,8.477,9.286,3.404,4.514,5.035,5.367,8.239,5.321,3.554,2.984,6.326,4.763,8.304,7.327,7.994,8.261,9.736,8.757,9.064,9.281,11.56,16.273,7.681,6.188,5.708,12.788,15.915,21.211,20.685,28.59,25.648,22.477,6.344,10.456,16.268,10.243,64.286,34.306,19.878,25.579
100190,2.049,3.752,3.95,3.011,2.346,0.875,2.026,2.757,1.878,1.727,3.29,5.656,3.409,5.144,7.502,4.336,5.928,6.822,8.628,11.799,2.828,3.937,4.459,4.791,7.663,4.745,2.978,3.786,7.128,5.566,7.728,6.751,7.418,7.685,10.539,9.559,9.867,10.084,12.363,17.076,8.483,6.991,6.511,13.591,16.718,22.013,21.488,29.393,26.451,23.279,7.147,9.879,15.692,9.667,63.71,36.819,22.391,25.003
100191,2.077,3.78,3.978,3.039,2.374,0.903,2.054,2.293,1.414,1.263,2.826,5.192,2.946,4.68,7.53,4.364,5.956,6.85,8.06,9.694,2.856,3.965,4.487,4.819,7.691,4.773,3.006,3.323,6.665,5.102,7.756,6.779,7.446,7.713,10.075,9.096,9.404,9.62,11.899,16.612,8.02,6.528,6.047,13.127,16.255,21.55,21.025,28.929,25.988,22.816,6.683,9.907,15.72,9.695,63.738,34.714,20.285,25.031
100192,2.48,4.182,4.381,3.442,2.777,1.306,2.457,2.565,1.686,0.779,2.342,4.708,2.461,5.044,7.933,4.767,6.359,7.252,8.332,9.141,3.259,4.368,4.889,5.222,8.094,5.176,3.409,2.838,6.18,4.618,8.159,7.182,7.849,8.115,9.591,8.611,8.919,9.136,11.415,16.128,7.535,6.043,5.563,12.643,15.77,21.065,20.54,28.445,25.503,22.331,6.199,10.31,16.122,10.098,64.14,34.161,19.732,25.433
100193,2.782,4.484,4.683,3.744,3.079,1.608,2.759,2.822,1.943,0.226,1.846,4.398,2.151,4.542,8.235,5.069,6.661,7.555,8.589,8.639,3.561,4.67,5.192,5.524,8.396,5.478,2.948,2.528,5.871,4.308,8.461,7.484,8.151,8.418,9.281,8.301,8.609,8.826,11.105,15.818,7.225,5.733,5.253,12.333,15.46,20.755,20.23,28.135,25.193,22.021,5.889,10.612,16.425,10.4,64.442,33.659,19.23,25.735
100194,3.29,4.992,5.191,4.252,3.587,2.116,3.267,3.348,2.233,0.401,1.414,4.002,1.756,4.111,8.743,5.577,6.208,7.102,8.734,8.207,4.578,5.178,6.209,6.032,8.904,5.818,3.397,2.133,5.475,3.913,8.969,7.992,8.659,8.926,8.886,7.906,8.214,8.431,10.71,15.423,6.83,5.338,4.858,11.938,15.065,20.36,19.835,27.74,24.798,21.626,5.494,11.12,16.933,10.908,64.95,33.227,18.799,26.244
100195,3.368,5.586,5.269,4.33,3.665,2.194,3.345,3.618,2.574,0.694,1.678,4.044,1.797,4.381,8.821,5.655,6.478,7.372,9.004,8.477,4.289,5.772,5.92,6.626,9.498,5.529,3.108,1.845,5.187,3.624,9.563,8.586,9.253,9.52,8.597,7.618,7.925,8.142,10.421,15.134,6.872,5.049,4.569,11.649,14.776,20.072,19.546,27.451,24.509,21.337,5.535,11.198,17.01,10.986,65.028,33.497,19.069,26.321
100196,2.914,3.405,4.309,3.809,1.902,3.298,4.058,5.888,4.306,2.539,3.691,6.152,4.079,6.651,8.078,5.134,6.726,7.62,9.426,12.597,2.107,3.591,3.738,4.444,7.316,3.348,1.044,2.665,4.033,4.444,7.381,6.404,7.071,7.338,9.418,8.438,8.746,8.963,11.241,15.954,8.98,5.87,5.39,12.47,15.597,20.892,20.367,28.272,25.33,22.158,7.643,10.455,16.267,10.242,64.285,37.617,23.189,25.578
100197,3.038,3.528,4.433,3.933,2.025,3.421,4.181,5.462,3.88,2.113,3.265,5.726,3.653,6.225,8.201,5.257,6.849,7.743,9.55,12.721,2.231,3.714,3.862,4.568,7.439,3.471,1.05,2.239,4.039,4.019,7.505,6.528,7.194,7.461,8.992,8.012,8.32,8.537,10.816,15.528,8.554,5.444,4.964,12.044,15.171,20.466,19.941,27.846,24.904,21.732,7.217,10.578,16.391,10.366,64.408,37.741,23.312,25.701
100198,3.035,3.525,4.43,3.93,2.022,3.418,4.179,6.008,3.986,2.22,3.812,6.273,4.2,6.771,8.198,5.255,6.847,7.74,9.547,12.718,2.228,3.711,3.859,4.565,7.437,3.468,1.165,2.786,4.154,4.565,7.502,6.525,7.192,7.458,9.538,8.559,8.866,9.083,11.362,16.075,9.1,5.99,5.51,12.59,15.717,21.013,20.487,28.392,25.45,22.279,7.764,10.575,16.388,10.363,64.406,37.738,23.309,25.699
100199,4.875,5.366,6.27,5.77,3.863,3.965,6.019,5.105,3.989,2.466,2.522,4.983,2.91,5.867,10.039,7.095,8.687,9.581,11.387,9.964,4.068,5.552,5.699,6.405,9.277,5.309,2.887,1.862,5.204,2.763,9.342,8.365,9.032,9.299,8.248,7.269,7.576,7.793,10.072,14.785,7.81,4.701,3.679,11.3,14.427,19.723,19.198,27.102,24.16,20.989,6.474,12.416,18.228,12.203,66.246,34.984,20.555,27.539
100200,4.071,4.562,5.466,4.966,3.059,2.701,3.852,3.96,3.081,1.315,2.752,5.337,2.871,5.454,9.235,6.291,7.883,8.777,10.583,9.551,3.264,4.747,4.895,5.601,8.473,4.505,2.083,1.85,5.192,3.629,8.538,7.561,8.228,8.495,8.602,7.623,7.93,8.147,10.426,15.139,8.164,5.055,4.574,11.654,14.781,20.077,19.552,27.456,24.514,21.343,6.828,11.612,17.424,11.399,65.442,34.571,20.142,26.735
100201,3.675,4.523,5.427,4.927,3.02,2.502,3.652,3.76,2.882,1.115,2.436,5.197,2.556,5.139,9.196,6.252,7.844,8.738,9.762,9.236,3.225,4.709,4.856,5.562,8.434,4.466,2.044,1.71,5.052,3.49,8.499,7.522,8.189,8.456,8.463,7.483,7.791,8.008,10.287,15.0,8.025,4.915,4.435,11.515,14.642,19.937,19.412,27.317,24.375,21.203,6.689,11.573,17.385,11.36,65.403,34.256,19.827,26.696
100202,4.169,5.091,5.996,5.496,3.588,2.995,4.146,4.134,3.019,1.495,2.195,4.836,2.314,4.897,9.764,6.821,6.994,7.888,9.521,8.994,3.794,5.277,5.425,6.131,9.003,5.034,2.613,1.349,4.691,3.129,9.068,8.091,8.758,9.024,8.102,7.122,7.43,7.647,9.926,14.639,7.664,4.554,4.074,11.154,14.281,19.576,19.051,26.956,24.014,20.842,6.328,12.141,17.954,11.929,65.971,34.014,19.585,27.265
100203,4.1,5.006,5.911,5.411,3.503,2.927,4.077,4.066,2.95,1.427,2.126,4.751,2.245,4.828,9.679,6.736,6.926,7.82,9.452,8.925,3.709,5.192,5.34,6.046,8.918,4.949,2.528,1.264,4.606,3.044,8.983,8.006,8.673,8.939,8.017,7.037,7.345,7.562,9.841,14.554,7.579,4.469,3.989,11.069,14.196,19.491,18.966,26.871,23.929,20.757,6.243,12.056,17.869,11.844,65.887,33.945,19.517,27.18
100204,4.652,5.142,6.047,5.547,3.639,3.504,5.796,4.643,3.527,2.004,2.06,4.521,2.448,5.406,9.815,6.872,8.464,9.357,11.164,9.502,3.845,5.328,5.476,6.182,9.054,5.085,2.664,1.4,4.742,2.814,9.119,8.142,8.809,9.075,7.787,6.807,7.115,7.332,9.611,14.323,7.349,4.239,3.759,10.839,13.966,19.261,18.736,26.641,23.699,20.527,6.013,12.192,18.005,11.98,66.022,34.522,20.094,27.316
100205,5.281,5.772,6.676,6.176,4.269,3.565,6.425,4.704,3.588,2.065,1.617,3.998,1.36,5.466,10.445,7.501,9.093,9.987,11.793,9.563,4.474,5.958,6.105,6.812,9.683,5.715,3.294,2.03,5.372,2.29,9.749,8.772,9.438,9.705,7.263,6.284,6.592,6.808,9.087,13.8,6.826,3.716,3.235,10.315,13.443,18.738,18.213,26.117,23.176,20.004,5.489,12.822,18.634,12.61,66.652,34.583,20.155,27.945
100206,4.833,5.324,6.229,5.728,3.821,3.138,4.289,4.277,3.162,1.638,1.613,3.978,1.732,5.04,9.997,7.053,8.645,9.539,9.663,9.136,4.026,5.51,5.657,6.364,9.235,5.267,2.846,1.582,4.924,2.979,9.301,8.324,8.99,9.257,7.952,6.972,7.28,7.497,9.776,14.489,6.806,4.404,3.924,11.004,14.131,19.426,18.901,26.806,23.864,20.692,5.47,12.374,18.186,12.162,66.204,34.156,19.728,27.497
